scenario_id,mode,route_a,route_b,edge_jaccard
od_09,motorbike,motorbike-4,motorbike-6,0.06619385342789598
od_09,motorbike,motorbike-4,motorbike-7,0.0041753653444676405
od_09,motorbike,motorbike-4,motorbike-8,0.010169491525423728
od_09,motorbike,motorbike-5,motorbike-6,0.0054249547920434
od_09,motorbike,motorbike-5,motorbike-7,0.0353356890459364
od_09,motorbike,motorbike-5,motorbike-8,0.0188953488372093
od_09,motorbike,motorbike-6,motorbike-7,0.0017452006980802793
od_09,motorbike,motorbike-6,motorbike-8,0.0
od_09,motorbike,motorbike-7,motorbike-8,0.02861230329041488
od_10,walking,walking-1,walking-2,0.019851116625310174
od_10,walking,walking-1,walking-3,0.06752411575562701
od_10,walking,walking-1,walking-4,0.014204545454545454
od_10,walking,walking-1,walking-5,0.00821917808219178
od_10,walking,walking-1,walking-6,0.963855421686747
od_10,walking,walking-1,walking-7,0.9461077844311377
od_10,walking,walking-1,walking-8,0.6666666666666666
od_10,walking,walking-2,walking-3,0.0024154589371980675
od_10,walking,walking-2,walking-4,0.009174311926605505
od_10,walking,walking-2,walking-5,0.004454342984409799
od_10,walking,walking-2,walking-6,0.0199501246882793
od_10,walking,walking-2,walking-7,0.02
od_10,walking,walking-2,walking-8,0.11764705882352941
od_10,walking,walking-3,walking-4,0.002777777777777778
od_10,walking,walking-3,walking-5,0.005405405405405406
od_10,walking,walking-3,walking-6,0.06796116504854369
od_10,walking,walking-3,walking-7,0.06818181818181818
od_10,walking,walking-3,walking-8,0.0660377358490566
od_10,walking,walking-4,walking-5,0.005063291139240506
od_10,walking,walking-4,walking-6,0.014285714285714285
od_10,walking,walking-4,walking-7,0.014326647564469915
od_10,walking,walking-4,walking-8,0.013927576601671309
od_10,walking,walking-5,walking-6,0.008264462809917356
od_10,walking,walking-5,walking-7,0.008287292817679558
od_10,walking,walking-5,walking-8,0.008064516129032258
od_10,walking,walking-6,walking-7,0.9695121951219512
od_10,walking,walking-6,walking-8,0.6567164179104478
od_10,walking,walking-7,walking-8,0.6435643564356436
od_10,motorbike,motorbike-1,motorbike-2,0.08609271523178808
od_10,motorbike,motorbike-1,motorbike-3,0.02610966057441253
od_10,motorbike,motorbike-1,motorbike-4,0.005235602094240838
od_10,motorbike,motorbike-1,motorbike-5,0.008130081300813009
od_10,motorbike,motorbike-1,motorbike-6,0.027247956403269755
od_10,motorbike,motorbike-1,motorbike-7,0.0028169014084507044
od_10,motorbike,motorbike-1,motorbike-8,0.01015228426395939
od_10,motorbike,motorbike-2,motorbike-3,0.007692307692307693
od_10,motorbike,motorbike-2,motorbike-4,0.007874015748031496
od_10,motorbike,motorbike-2,motorbike-5,0.008130081300813009
od_10,motorbike,motorbike-2,motorbike-6,0.005333333333333333
od_10,motorbike,motorbike-2,motorbike-7,0.0084985835694051
od_10,motorbike,motorbike-2,motorbike-8,0.015306122448979591
od_10,motorbike,motorbike-3,motorbike-4,0.002232142857142857
od_10,motorbike,motorbike-3,motorbike-5,0.004597701149425287
od_10,motorbike,motorbike-3,motorbike-6,0.0022675736961451248
od_10,motorbike,motorbike-3,motorbike-7,0.021844660194174758
od_10,motorbike,motorbike-3,motorbike-8,0.0021645021645021645
od_10,motorbike,motorbike-4,motorbike-5,0.004694835680751174
od_10,motorbike,motorbike-4,motorbike-6,0.011682242990654205
od_10,motorbike,motorbike-4,motorbike-7,0.004878048780487805
od_10,motorbike,motorbike-4,motorbike-8,0.020224719101123594
od_10,motorbike,motorbike-5,motorbike-6,0.00477326968973747
od_10,motorbike,motorbike-5,motorbike-7,0.012658227848101266
od_10,motorbike,motorbike-5,motorbike-8,0.004545454545454545
od_10,motorbike,motorbike-6,motorbike-7,0.00997506234413965
od_10,motorbike,motorbike-6,motorbike-8,0.011312217194570135
od_10,motorbike,motorbike-7,motorbike-8,0.0047169811320754715
od_11,walking,walking-1,walking-2,0.2236024844720497
od_11,walking,walking-1,walking-3,0.08899297423887588
od_11,walking,walking-1,walking-4,0.9625668449197861
od_11,walking,walking-1,walking-5,0.9521276595744681
od_11,walking,walking-1,walking-6,0.9162303664921466
od_11,walking,walking-1,walking-7,0.84
od_11,walking,walking-1,walking-8,0.8078817733990148
od_11,walking,walking-2,walking-3,0.04025423728813559
od_11,walking,walking-2,walking-4,0.21296296296296297
od_11,walking,walking-2,walking-5,0.23974763406940064
od_11,walking,walking-2,walking-6,0.22884012539184953
od_11,walking,walking-2,walking-7,0.2236024844720497
od_11,walking,walking-2,walking-8,0.21296296296296297
od_11,walking,walking-3,walking-4,0.09692671394799054
od_11,walking,walking-3,walking-5,0.0892018779342723
od_11,walking,walking-3,walking-6,0.0971563981042654
od_11,walking,walking-3,walking-7,0.08899297423887588
od_11,walking,walking-3,walking-8,0.09692671394799054
od_11,walking,walking-4,walking-5,0.9162303664921466
od_11,walking,walking-4,walking-6,0.9518716577540107
od_11,walking,walking-4,walking-7,0.8078817733990148
od_11,walking,walking-4,walking-8,0.8391959798994975
od_11,walking,walking-5,walking-6,0.9623655913978495
od_11,walking,walking-5,walking-7,0.7990196078431373
od_11,walking,walking-5,walking-8,0.7681159420289855
od_11,walking,walking-6,walking-7,0.7681159420289855
od_11,walking,walking-6,walking-8,0.7980295566502463
od_11,walking,walking-7,walking-8,0.9625668449197861
od_11,motorbike,motorbike-1,motorbike-2,0.17215189873417722
od_11,motorbike,motorbike-1,motorbike-3,0.13664596273291926
od_11,motorbike,motorbike-1,motorbike-4,0.03678929765886288
od_11,motorbike,motorbike-1,motorbike-5,0.025518341307814992
od_11,motorbike,motorbike-1,motorbike-6,0.02676056338028169
od_11,motorbike,motorbike-1,motorbike-7,0.05846153846153846
od_11,motorbike,motorbike-1,motorbike-8,0.0812274368231047
od_11,motorbike,motorbike-2,motorbike-3,0.10126582278481013
od_11,motorbike,motorbike-2,motorbike-4,0.034904013961605584
od_11,motorbike,motorbike-2,motorbike-5,0.024958402662229616
od_11,motorbike,motorbike-2,motorbike-6,0.024817518248175182
od_11,motorbike,motorbike-2,motorbike-7,0.08717105263157894
od_11,motorbike,motorbike-2,motorbike-8,0.1721311475409836
od_11,motorbike,motorbike-3,motorbike-4,0.05108359133126935
od_11,motorbike,motorbike-3,motorbike-5,0.024817518248175182
od_11,motorbike,motorbike-3,motorbike-6,0.02204928664072633
od_11,motorbike,motorbike-3,motorbike-7,0.07327586206896551
od_11,motorbike,motorbike-3,motorbike-8,0.09484193011647254
od_11,motorbike,motorbike-4,motorbike-5,0.02384105960264901
od_11,motorbike,motorbike-4,motorbike-6,0.016568047337278107
od_11,motorbike,motorbike-4,motorbike-7,0.035443037974683546
od_11,motorbike,motorbike-4,motorbike-8,0.029661016949152543
od_11,motorbike,motorbike-5,motorbike-6,0.0220162224797219
od_11,motorbike,motorbike-5,motorbike-7,0.023114355231143552
od_11,motorbike,motorbike-5,motorbike-8,0.05027932960893855
od_11,motorbike,motorbike-6,motorbike-7,0.01868131868131868
od_11,motorbike,motorbike-6,motorbike-8,0.02444987775061125
od_11,motorbike,motorbike-7,motorbike-8,0.0814111261872456
od_12,walking,walking-1,walking-2,0.16300940438871472
od_12,walking,walking-1,walking-3,0.0
od_12,walking,walking-1,walking-4,0.026634382566585957
od_12,walking,walking-1,walking-5,0.9627659574468085
od_12,walking,walking-1,walking-6,0.9731182795698925
od_12,walking,walking-1,walking-7,0.9368421052631579
od_12,walking,walking-1,walking-8,0.8484848484848485
od_12,walking,walking-2,walking-3,0.0
od_12,walking,walking-2,walking-4,0.01909307875894988
od_12,walking,walking-2,walking-5,0.17721518987341772
od_12,walking,walking-2,walking-6,0.167192429022082
od_12,walking,walking-2,walking-7,0.18152866242038215
od_12,walking,walking-2,walking-8,0.1640378548895899
od_12,walking,walking-3,walking-4,0.0020161290322580645
od_12,walking,walking-3,walking-5,0.0
od_12,walking,walking-3,walking-6,0.002277904328018223
od_12,walking,walking-3,walking-7,0.0022727272727272726
od_12,walking,walking-3,walking-8,0.0
od_12,walking,walking-4,walking-5,0.026570048309178744
od_12,walking,walking-4,walking-6,0.02669902912621359
od_12,walking,walking-4,walking-7,0.026634382566585957
od_12,walking,walking-4,walking-8,0.0267639902676399
od_12,walking,walking-5,walking-6,0.9368421052631579
od_12,walking,walking-5,walking-7,0.9732620320855615
od_12,walking,walking-5,walking-8,0.8168316831683168
od_12,walking,walking-6,walking-7,0.9625668449197861
od_12,walking,walking-6,walking-8,0.825
od_12,walking,walking-7,walking-8,0.7941176470588235
od_12,motorbike,motorbike-1,motorbike-2,0.3413654618473896
od_12,motorbike,motorbike-1,motorbike-3,0.002403846153846154
od_12,motorbike,motorbike-1,motorbike-4,0.02912621359223301
od_12,motorbike,motorbike-1,motorbike-5,0.005434782608695652
od_12,motorbike,motorbike-1,motorbike-6,0.0021231422505307855
od_12,motorbike,motorbike-1,motorbike-7,0.002232142857142857
od_12,motorbike,motorbike-1,motorbike-8,0.0
od_12,motorbike,motorbike-2,motorbike-3,0.0024154589371980675
od_12,motorbike,motorbike-2,motorbike-4,0.03431372549019608
od_12,motorbike,motorbike-2,motorbike-5,0.00546448087431694
od_12,motorbike,motorbike-2,motorbike-6,0.0021321961620469083
od_12,motorbike,motorbike-2,motorbike-7,0.002242152466367713
od_12,motorbike,motorbike-2,motorbike-8,0.0
od_12,motorbike,motorbike-3,motorbike-4,0.0
od_12,motorbike,motorbike-3,motorbike-5,0.008948545861297539
od_12,motorbike,motorbike-3,motorbike-6,0.009124087591240875
od_12,motorbike,motorbike-3,motorbike-7,0.051587301587301584
od_12,motorbike,motorbike-3,motorbike-8,0.00667779632721202
od_12,motorbike,motorbike-4,motorbike-5,0.006593406593406593
od_12,motorbike,motorbike-4,motorbike-6,0.0
od_12,motorbike,motorbike-4,motorbike-7,0.0
od_12,motorbike,motorbike-4,motorbike-8,0.020066889632107024
od_12,motorbike,motorbike-5,motorbike-6,0.0019801980198019802
od_12,motorbike,motorbike-5,motorbike-7,0.008350730688935281
od_12,motorbike,motorbike-5,motorbike-8,0.0036101083032490976
od_12,motorbike,motorbike-6,motorbike-7,0.008620689655172414
od_12,motorbike,motorbike-6,motorbike-8,0.0061162079510703364
od_12,motorbike,motorbike-7,motorbike-8,0.0015772870662460567
od_13,walking,walking-1,walking-2,0.125
od_13,walking,walking-1,walking-3,0.014705882352941176
od_13,walking,walking-1,walking-4,0.0019880715705765406
od_13,walking,walking-1,walking-5,0.9822222222222222
od_13,walking,walking-1,walking-6,0.9822222222222222
od_13,walking,walking-1,walking-7,0.9734513274336283
od_13,walking,walking-1,walking-8,0.9647577092511013
od_13,walking,walking-2,walking-3,0.014134275618374558
od_13,walking,walking-2,walking-4,0.0019047619047619048
od_13,walking,walking-2,walking-5,0.13043478260869565
od_13,walking,walking-2,walking-6,0.125
od_13,walking,walking-2,walking-7,0.11961722488038277
od_13,walking,walking-2,walking-8,0.13043478260869565
od_13,walking,walking-3,walking-4,0.0
od_13,walking,walking-3,walking-5,0.016574585635359115
od_13,walking,walking-3,walking-6,0.014705882352941176
od_13,walking,walking-3,walking-7,0.014705882352941176
od_13,walking,walking-3,walking-8,0.016574585635359115
od_13,walking,walking-4,walking-5,0.0019880715705765406
od_13,walking,walking-4,walking-6,0.0019880715705765406
od_13,walking,walking-4,walking-7,0.0019880715705765406
od_13,walking,walking-4,walking-8,0.0019880715705765406
od_13,walking,walking-5,walking-6,0.9647577092511013
od_13,walking,walking-5,walking-7,0.956140350877193
od_13,walking,walking-5,walking-8,0.9822222222222222
od_13,walking,walking-6,walking-7,0.956140350877193
od_13,walking,walking-6,walking-8,0.9822222222222222
od_13,walking,walking-7,walking-8,0.9391304347826087
od_13,motorbike,motorbike-1,motorbike-2,0.11088709677419355
od_13,motorbike,motorbike-1,motorbike-3,0.009823182711198428
od_13,motorbike,motorbike-1,motorbike-4,0.00946969696969697
od_13,motorbike,motorbike-1,motorbike-5,0.016333938294010888
od_13,motorbike,motorbike-1,motorbike-6,0.0017152658662092624
od_13,motorbike,motorbike-1,motorbike-7,0.008503401360544218
od_13,motorbike,motorbike-1,motorbike-8,0.007987220447284345
od_13,motorbike,motorbike-2,motorbike-3,0.0017006802721088435
od_13,motorbike,motorbike-2,motorbike-4,0.009966777408637873
od_13,motorbike,motorbike-2,motorbike-5,0.009538950715421303
od_13,motorbike,motorbike-2,motorbike-6,0.0030441400304414
od_13,motorbike,motorbike-2,motorbike-7,0.00906344410876133
od_13,motorbike,motorbike-2,motorbike-8,0.0014184397163120568
od_13,motorbike,motorbike-3,motorbike-4,0.0017543859649122807
od_13,motorbike,motorbike-3,motorbike-5,0.008431703204047217
od_13,motorbike,motorbike-3,motorbike-6,0.026402640264026403
od_13,motorbike,motorbike-3,motorbike-7,0.0015873015873015873
od_13,motorbike,motorbike-3,motorbike-8,0.015174506828528073
od_13,motorbike,motorbike-4,motorbike-5,0.011475409836065573
od_13,motorbike,motorbike-4,motorbike-6,0.003129890453834116
od_13,motorbike,motorbike-4,motorbike-7,0.015625
od_13,motorbike,motorbike-4,motorbike-8,0.001455604075691412
od_13,motorbike,motorbike-5,motorbike-6,0.0014992503748125937
od_13,motorbike,motorbike-5,motorbike-7,0.01195814648729447
od_13,motorbike,motorbike-5,motorbike-8,0.014184397163120567
od_13,motorbike,motorbike-6,motorbike-7,0.002861230329041488
od_13,motorbike,motorbike-6,motorbike-8,0.008185538881309686
od_13,motorbike,motorbike-7,motorbike-8,0.0013386880856760374
od_14,walking,walking-1,walking-2,0.08771929824561403
od_14,walking,walking-1,walking-3,0.08064516129032258
od_14,walking,walking-1,walking-4,0.02857142857142857
od_14,walking,walking-1,walking-5,0.24904214559386972
od_14,walking,walking-1,walking-6,0.1182108626198083
od_14,walking,walking-1,walking-7,0.22821576763485477
od_14,walking,walking-1,walking-8,0.7961783439490446
od_14,walking,walking-2,walking-3,0.025
od_14,walking,walking-2,walking-4,0.053475935828877004
od_14,walking,walking-2,walking-5,0.25435540069686413
od_14,walking,walking-2,walking-6,0.21518987341772153
od_14,walking,walking-2,walking-7,0.10738255033557047
od_14,walking,walking-2,walking-8,0.0859106529209622
od_14,walking,walking-3,walking-4,0.00963855421686747
od_14,walking,walking-3,walking-5,0.03494623655913978
od_14,walking,walking-3,walking-6,0.1752873563218391
od_14,walking,walking-3,walking-7,0.038011695906432746
od_14,walking,walking-3,walking-8,0.132890365448505
od_14,walking,walking-4,walking-5,0.12947658402203857
od_14,walking,walking-4,walking-6,0.018779342723004695
od_14,walking,walking-4,walking-7,0.046831955922865015
od_14,walking,walking-4,walking-8,0.028089887640449437
od_14,walking,walking-5,walking-6,0.049868766404199474
od_14,walking,walking-5,walking-7,0.048484848484848485
od_14,walking,walking-5,walking-8,0.24344569288389514
od_14,walking,walking-6,walking-7,0.06017191977077364
od_14,walking,walking-6,walking-8,0.11598746081504702
od_14,walking,walking-7,walking-8,0.21285140562248997
od_14,motorbike,motorbike-1,motorbike-2,0.430622009569378
od_14,motorbike,motorbike-1,motorbike-3,0.20634920634920634
od_14,motorbike,motorbike-1,motorbike-4,0.016025641025641024
od_14,motorbike,motorbike-1,motorbike-5,0.009771986970684038
od_14,motorbike,motorbike-1,motorbike-6,0.07920792079207921
od_14,motorbike,motorbike-1,motorbike-7,0.058823529411764705
od_14,motorbike,motorbike-1,motorbike-8,0.06315789473684211
od_14,motorbike,motorbike-2,motorbike-3,0.1856060606060606
od_14,motorbike,motorbike-2,motorbike-4,0.01557632398753894
od_14,motorbike,motorbike-2,motorbike-5,0.00949367088607595
od_14,motorbike,motorbike-2,motorbike-6,0.08737864077669903
od_14,motorbike,motorbike-2,motorbike-7,0.062360801781737196
od_14,motorbike,motorbike-2,motorbike-8,0.06198347107438017
od_14,motorbike,motorbike-3,motorbike-4,0.015337423312883436
od_14,motorbike,motorbike-3,motorbike-5,0.009345794392523364
od_14,motorbike,motorbike-3,motorbike-6,0.08945686900958466
od_14,motorbike,motorbike-3,motorbike-7,0.05701754385964912
od_14,motorbike,motorbike-3,motorbike-8,0.05702647657841141
od_14,motorbike,motorbike-4,motorbike-5,0.0243161094224924
od_14,motorbike,motorbike-4,motorbike-6,0.04424778761061947
od_14,motorbike,motorbike-4,motorbike-7,0.01020408163265306
od_14,motorbike,motorbike-4,motorbike-8,0.009487666034155597
od_14,motorbike,motorbike-5,motorbike-6,0.020588235294117647
od_14,motorbike,motorbike-5,motorbike-7,0.014553014553014554
od_14,motorbike,motorbike-5,motorbike-8,0.0273972602739726
od_14,motorbike,motorbike-6,motorbike-7,0.03909465020576132
od_14,motorbike,motorbike-6,motorbike-8,0.060665362035225046
od_14,motorbike,motorbike-7,motorbike-8,0.0286144578313253
od_15,walking,walking-1,walking-2,0.15151515151515152
od_15,walking,walking-1,walking-3,0.012396694214876033
od_15,walking,walking-1,walking-4,0.8656716417910447
od_15,walking,walking-1,walking-5,0.9329896907216495
od_15,walking,walking-1,walking-6,0.6008403361344538
od_15,walking,walking-1,walking-7,0.5767634854771784
od_15,walking,walking-1,walking-8,0.47265625
od_15,walking,walking-2,walking-3,0.012195121951219513
od_15,walking,walking-2,walking-4,0.2006269592476489
od_15,walking,walking-2,walking-5,0.15015015015015015
od_15,walking,walking-2,walking-6,0.3460207612456747
od_15,walking,walking-2,walking-7,0.36619718309859156
od_15,walking,walking-2,walking-8,0.4473684210526316
od_15,walking,walking-3,walking-4,0.012320328542094456
od_15,walking,walking-3,walking-5,0.012320328542094456
od_15,walking,walking-3,walking-6,0.012170385395537525
od_15,walking,walking-3,walking-7,0.012195121951219513
od_15,walking,walking-3,walking-8,0.012269938650306749
od_15,walking,walking-4,walking-5,0.8086124401913876
od_15,walking,walking-4,walking-6,0.5177865612648221
od_15,walking,walking-4,walking-7,0.49609375
od_15,walking,walking-4,walking-8,0.4022140221402214
od_15,walking,walking-5,walking-6,0.5609756097560976
od_15,walking,walking-5,walking-7,0.5381526104417671
od_15,walking,walking-5,walking-8,0.4393939393939394
od_15,walking,walking-6,walking-7,0.945
od_15,walking,walking-6,walking-8,0.7953488372093023
od_15,walking,walking-7,walking-8,0.8333333333333334
od_15,motorbike,motorbike-1,motorbike-2,0.09131403118040089
od_15,motorbike,motorbike-1,motorbike-3,0.05106382978723404
od_15,motorbike,motorbike-1,motorbike-4,0.04424778761061947
od_15,motorbike,motorbike-1,motorbike-5,0.04946236559139785
od_15,motorbike,motorbike-1,motorbike-6,0.05434782608695652
od_15,motorbike,motorbike-1,motorbike-7,0.04813664596273292
od_15,motorbike,motorbike-1,motorbike-8,0.04231311706629055
od_15,motorbike,motorbike-2,motorbike-3,0.032490974729241874
od_15,motorbike,motorbike-2,motorbike-4,0.03189493433395872
od_15,motorbike,motorbike-2,motorbike-5,0.05794392523364486
od_15,motorbike,motorbike-2,motorbike-6,0.031135531135531136
od_15,motorbike,motorbike-2,motorbike-7,0.0371900826446281
od_15,motorbike,motorbike-2,motorbike-8,0.047435897435897434
od_15,motorbike,motorbike-3,motorbike-4,0.053231939163498096
od_15,motorbike,motorbike-3,motorbike-5,0.03260869565217391
od_15,motorbike,motorbike-3,motorbike-6,0.055865921787709494
od_15,motorbike,motorbike-3,motorbike-7,0.029931972789115645
od_15,motorbike,motorbike-3,motorbike-8,0.031407035175879394
od_15,motorbike,motorbike-4,motorbike-5,0.032015065913371
od_15,motorbike,motorbike-4,motorbike-6,0.07920792079207921
od_15,motorbike,motorbike-4,motorbike-7,0.035211267605633804
od_15,motorbike,motorbike-4,motorbike-8,0.021739130434782608
od_15,motorbike,motorbike-5,motorbike-6,0.04275092936802974
od_15,motorbike,motorbike-5,motorbike-7,0.03017832647462277
od_15,motorbike,motorbike-5,motorbike-8,0.0489060489060489
od_15,motorbike,motorbike-6,motorbike-7,0.027472527472527472
od_15,motorbike,motorbike-6,motorbike-8,0.021383647798742137
od_15,motorbike,motorbike-7,motorbike-8,0.022448979591836733
od_16,walking,walking-1,walking-2,0.1111111111111111
od_16,walking,walking-1,walking-3,0.015544041450777202
od_16,walking,walking-1,walking-4,0.003787878787878788
od_16,walking,walking-1,walking-5,0.003703703703703704
od_16,walking,walking-1,walking-6,0.06060606060606061
od_16,walking,walking-1,walking-7,0.11428571428571428
od_16,walking,walking-1,walking-8,0.06696428571428571
od_16,walking,walking-2,walking-3,0.015228426395939087
od_16,walking,walking-2,walking-4,0.00749063670411985
od_16,walking,walking-2,walking-5,0.0036496350364963502
od_16,walking,walking-2,walking-6,0.08629441624365482
od_16,walking,walking-2,walking-7,0.0625
od_16,walking,walking-2,walking-8,0.125
od_16,walking,walking-3,walking-4,0.011029411764705883
od_16,walking,walking-3,walking-5,0.0035714285714285713
od_16,walking,walking-3,walking-6,0.009174311926605505
od_16,walking,walking-3,walking-7,0.025210084033613446
od_16,walking,walking-3,walking-8,0.05063291139240506
od_16,walking,walking-4,walking-5,0.05421686746987952
od_16,walking,walking-4,walking-6,0.003472222222222222
od_16,walking,walking-4,walking-7,0.019543973941368076
od_16,walking,walking-4,walking-8,0.009523809523809525
od_16,walking,walking-5,walking-6,0.003401360544217687
od_16,walking,walking-5,walking-7,0.0031446540880503146
od_16,walking,walking-5,walking-8,0.0030959752321981426
od_16,walking,walking-6,walking-7,0.03614457831325301
od_16,walking,walking-6,walking-8,0.15859030837004406
od_16,walking,walking-7,walking-8,0.036101083032490974
od_16,motorbike,motorbike-1,motorbike-2,0.10588235294117647
od_16,motorbike,motorbike-1,motorbike-3,0.010309278350515464
od_16,motorbike,motorbike-1,motorbike-4,0.0
od_16,motorbike,motorbike-1,motorbike-5,0.0
od_16,motorbike,motorbike-1,motorbike-6,0.0
od_16,motorbike,motorbike-1,motorbike-7,0.0
od_16,motorbike,motorbike-1,motorbike-8,0.057291666666666664
od_16,motorbike,motorbike-2,motorbike-3,0.015228426395939087
od_16,motorbike,motorbike-2,motorbike-4,0.0
od_16,motorbike,motorbike-2,motorbike-5,0.007662835249042145
od_16,motorbike,motorbike-2,motorbike-6,0.0
od_16,motorbike,motorbike-2,motorbike-7,0.0
od_16,motorbike,motorbike-2,motorbike-8,0.08376963350785341
od_16,motorbike,motorbike-3,motorbike-4,0.0
od_16,motorbike,motorbike-3,motorbike-5,0.054474708171206226
od_16,motorbike,motorbike-3,motorbike-6,0.0
od_16,motorbike,motorbike-3,motorbike-7,0.0
od_16,motorbike,motorbike-3,motorbike-8,0.004672897196261682
od_16,motorbike,motorbike-4,motorbike-5,0.04
od_16,motorbike,motorbike-4,motorbike-6,0.020710059171597635
od_16,motorbike,motorbike-4,motorbike-7,0.013089005235602094
od_16,motorbike,motorbike-4,motorbike-8,0.0
od_16,motorbike,motorbike-5,motorbike-6,0.011869436201780416
od_16,motorbike,motorbike-5,motorbike-7,0.007894736842105263
od_16,motorbike,motorbike-5,motorbike-8,0.0
od_16,motorbike,motorbike-6,motorbike-7,0.020942408376963352
od_16,motorbike,motorbike-6,motorbike-8,0.0
od_16,motorbike,motorbike-7,motorbike-8,0.0
od_17,walking,walking-1,walking-2,0.03056768558951965
od_17,walking,walking-1,walking-3,0.0040650406504065045
od_17,walking,walking-1,walking-4,0.07194244604316546
od_17,walking,walking-1,walking-5,0.010830324909747292
od_17,walking,walking-1,walking-6,0.17786561264822134
od_17,walking,walking-1,walking-7,0.010676156583629894
od_17,walking,walking-1,walking-8,0.047619047619047616
od_17,walking,walking-2,walking-3,0.055776892430278883
od_17,walking,walking-2,walking-4,0.01282051282051282
od_17,walking,walking-2,walking-5,0.060498220640569395
od_17,walking,walking-2,walking-6,0.025974025974025976
od_17,walking,walking-2,walking-7,0.10218978102189781
od_17,walking,walking-2,walking-8,0.3
od_17,walking,walking-3,walking-4,0.003067484662576687
od_17,walking,walking-3,walking-5,0.03691275167785235
od_17,walking,walking-3,walking-6,0.003067484662576687
od_17,walking,walking-3,walking-7,0.050335570469798654
od_17,walking,walking-3,walking-8,0.084
od_17,walking,walking-4,walking-5,0.002785515320334262
od_17,walking,walking-4,walking-6,0.09248554913294797
od_17,walking,walking-4,walking-7,0.0055248618784530384
od_17,walking,walking-4,walking-8,0.012578616352201259
od_17,walking,walking-5,walking-6,0.058823529411764705
od_17,walking,walking-5,walking-7,0.07120743034055728
od_17,walking,walking-5,walking-8,0.07042253521126761
od_17,walking,walking-6,walking-7,0.06744868035190615
od_17,walking,walking-6,walking-8,0.009404388714733543
od_17,walking,walking-7,walking-8,0.09219858156028368
od_17,motorbike,motorbike-1,motorbike-2,0.0035714285714285713
od_17,motorbike,motorbike-1,motorbike-3,0.003401360544217687
od_17,motorbike,motorbike-1,motorbike-4,0.06109324758842444
od_17,motorbike,motorbike-1,motorbike-5,0.0033222591362126247
od_17,motorbike,motorbike-1,motorbike-6,0.10037174721189591
od_17,motorbike,motorbike-1,motorbike-7,0.0029940119760479044
od_17,motorbike,motorbike-1,motorbike-8,0.04664723032069971
od_17,motorbike,motorbike-2,motorbike-3,0.04430379746835443
od_17,motorbike,motorbike-2,motorbike-4,0.013888888888888888
od_17,motorbike,motorbike-2,motorbike-5,0.059748427672955975
od_17,motorbike,motorbike-2,motorbike-6,0.0030303030303030303
od_17,motorbike,motorbike-2,motorbike-7,0.036414565826330535
od_17,motorbike,motorbike-2,motorbike-8,0.02072538860103627
od_17,motorbike,motorbike-3,motorbike-4,0.01881720430107527
od_17,motorbike,motorbike-3,motorbike-5,0.020348837209302327
od_17,motorbike,motorbike-3,motorbike-6,0.0029069767441860465
od_17,motorbike,motorbike-3,motorbike-7,0.04918032786885246
od_17,motorbike,motorbike-3,motorbike-8,0.017456359102244388
od_17,motorbike,motorbike-4,motorbike-5,0.0025974025974025974
od_17,motorbike,motorbike-4,motorbike-6,0.061452513966480445
od_17,motorbike,motorbike-4,motorbike-7,0.007211538461538462
od_17,motorbike,motorbike-4,motorbike-8,0.009111617312072893
od_17,motorbike,motorbike-5,motorbike-6,0.002849002849002849
od_17,motorbike,motorbike-5,motorbike-7,0.020887728459530026
od_17,motorbike,motorbike-5,motorbike-8,0.04534005037783375
od_17,motorbike,motorbike-6,motorbike-7,0.0026041666666666665
od_17,motorbike,motorbike-6,motorbike-8,0.009876543209876543
od_17,motorbike,motorbike-7,motorbike-8,0.013574660633484163
od_18,walking,walking-1,walking-2,0.16129032258064516
od_18,walking,walking-1,walking-3,0.0
od_18,walking,walking-1,walking-4,0.017676767676767676
od_18,walking,walking-1,walking-5,0.9380952380952381
od_18,walking,walking-1,walking-6,0.9473684210526315
od_18,walking,walking-1,walking-7,0.933649289099526
od_18,walking,walking-1,walking-8,0.6194331983805668
od_18,walking,walking-2,walking-3,0.006564551422319475
od_18,walking,walking-2,walking-4,0.00468384074941452
od_18,walking,walking-2,walking-5,0.16085790884718498
od_18,walking,walking-2,walking-6,0.16085790884718498
od_18,walking,walking-2,walking-7,0.18256130790190736
od_18,walking,walking-2,walking-8,0.3188854489164087
od_18,walking,walking-3,walking-4,0.007009345794392523
od_18,walking,walking-3,walking-5,0.0
od_18,walking,walking-3,walking-6,0.0
od_18,walking,walking-3,walking-7,0.0
od_18,walking,walking-3,walking-8,0.0
od_18,walking,walking-4,walking-5,0.017632241813602016
od_18,walking,walking-4,walking-6,0.017632241813602016
od_18,walking,walking-4,walking-7,0.017587939698492462
od_18,walking,walking-4,walking-8,0.017948717948717947
od_18,walking,walking-5,walking-6,0.9805825242718447
od_18,walking,walking-5,walking-7,0.8761467889908257
od_18,walking,walking-5,walking-8,0.5787401574803149
od_18,walking,walking-6,walking-7,0.8847926267281107
od_18,walking,walking-6,walking-8,0.5849802371541502
od_18,walking,walking-7,walking-8,0.6611570247933884
od_18,motorbike,motorbike-1,motorbike-2,0.027227722772277228
od_18,motorbike,motorbike-1,motorbike-3,0.0
od_18,motorbike,motorbike-1,motorbike-4,0.0
od_18,motorbike,motorbike-1,motorbike-5,0.0
od_18,motorbike,motorbike-1,motorbike-6,0.013043478260869565
