scenario_id,mode,delta_time_allowed_minutes,epsilon_internal,maximum_feasible_time_minutes,route_id,rank,route_type,travel_time_minutes,additional_time_vs_fastest_minutes,distance_m,predicted_exposure_index,predicted_exposure_reduction_vs_fastest,oracle_exposure_index,oracle_exposure_reduction_vs_fastest,segment_count,edge_jaccard_with_fastest,edge_difference_fraction_from_fastest,available_feasible_alternatives,requested_alternative_count,fewer_than_requested_alternatives
od_03,walking,2.0,0.05810094893822548,36.422845694421525,walking-1,0,fastest,34.422845694421525,0.0,2868.5704745351272,893.4653089473137,0.0,1211.7332515188175,0.0,187,1.0,0.0,2,3,True
od_03,walking,2.0,0.05810094893822548,36.422845694421525,walking-2,1,AIRPATH alternative,35.386219637387526,0.9633739429660011,2948.8516364489606,913.9498344432309,-20.484525495917183,1268.1773322798263,-56.44408076100876,139,0.0,1.0,2,3,True
od_03,walking,2.0,0.05810094893822548,36.422845694421525,walking-3,2,AIRPATH alternative,36.216969083160066,1.7941233887385408,3018.080756930005,937.5234852654203,-44.058176318106575,1286.6044594981192,-74.87120797930174,126,0.029605263157894735,0.9703947368421053,2,3,True
od_03,walking,3.0,0.08715142340733822,37.422845694421525,walking-1,0,fastest,34.422845694421525,0.0,2868.5704745351272,893.4653089473137,0.0,1211.7332515188175,0.0,187,1.0,0.0,2,3,True
od_03,walking,3.0,0.08715142340733822,37.422845694421525,walking-2,1,AIRPATH alternative,35.386219637387526,0.9633739429660011,2948.8516364489606,913.9498344432309,-20.484525495917183,1268.1773322798263,-56.44408076100876,139,0.0,1.0,2,3,True
od_03,walking,3.0,0.08715142340733822,37.422845694421525,walking-3,2,AIRPATH alternative,36.216969083160066,1.7941233887385408,3018.080756930005,937.5234852654203,-44.058176318106575,1286.6044594981192,-74.87120797930174,126,0.029605263157894735,0.9703947368421053,2,3,True
od_03,walking,5.0,0.1452523723455637,39.422845694421525,walking-1,0,fastest,34.422845694421525,0.0,2868.5704745351272,893.4653089473137,0.0,1211.7332515188175,0.0,187,1.0,0.0,2,3,True
od_03,walking,5.0,0.1452523723455637,39.422845694421525,walking-2,1,AIRPATH alternative,35.386219637387526,0.9633739429660011,2948.8516364489606,913.9498344432309,-20.484525495917183,1268.1773322798263,-56.44408076100876,139,0.0,1.0,2,3,True
od_03,walking,5.0,0.1452523723455637,39.422845694421525,walking-3,2,AIRPATH alternative,36.216969083160066,1.7941233887385408,3018.080756930005,937.5234852654203,-44.058176318106575,1286.6044594981192,-74.87120797930174,126,0.029605263157894735,0.9703947368421053,2,3,True
od_03,walking,10.0,0.2905047446911274,44.422845694421525,walking-1,0,fastest,34.422845694421525,0.0,2868.5704745351272,893.4653089473137,0.0,1211.7332515188175,0.0,187,1.0,0.0,5,3,False
od_03,walking,10.0,0.2905047446911274,44.422845694421525,walking-2,1,AIRPATH alternative,35.386219637387526,0.9633739429660011,2948.8516364489606,913.9498344432309,-20.484525495917183,1268.1773322798263,-56.44408076100876,139,0.0,1.0,5,3,False
od_03,walking,10.0,0.2905047446911274,44.422845694421525,walking-3,2,AIRPATH alternative,36.216969083160066,1.7941233887385408,3018.080756930005,937.5234852654203,-44.058176318106575,1286.6044594981192,-74.87120797930174,126,0.029605263157894735,0.9703947368421053,5,3,False
od_03,walking,10.0,0.2905047446911274,44.422845694421525,walking-5,3,AIRPATH alternative,41.27048239028817,6.8476366958666475,3439.2068658573476,1065.632602863319,-172.1672939160054,1480.819182081938,-269.0859305631204,156,0.014792899408284023,0.985207100591716,5,3,False
od_04,motorbike,0.0,0.0,13.275882583129041,motorbike-1,0,fastest,13.275882583129041,0.0,5531.617742970435,347.2539257313144,0.0,524.756402702522,0.0,172,1.0,0.0,0,3,True
od_04,motorbike,1.0,0.07532455893145647,14.275882583129041,motorbike-1,0,fastest,13.275882583129041,0.0,5531.617742970435,347.2539257313144,0.0,524.756402702522,0.0,172,1.0,0.0,2,3,True
od_04,motorbike,1.0,0.07532455893145647,14.275882583129041,motorbike-2,1,AIRPATH alternative,13.620497357443034,0.34461477431399246,5675.2072322679305,356.4700851629757,-9.21615943166131,540.5624818113354,-15.806079108813378,179,0.04154302670623145,0.9584569732937686,2,3,True
od_04,motorbike,1.0,0.07532455893145647,14.275882583129041,motorbike-3,2,AIRPATH alternative,14.2432855547095,0.9674029715804586,5934.702314462292,371.1191371306269,-23.8652113993125,559.147073506522,-34.390670804000024,192,0.0196078431372549,0.9803921568627451,2,3,True
od_04,motorbike,2.0,0.15064911786291293,15.275882583129041,motorbike-1,0,fastest,13.275882583129041,0.0,5531.617742970435,347.2539257313144,0.0,524.756402702522,0.0,172,1.0,0.0,2,3,True
od_04,motorbike,2.0,0.15064911786291293,15.275882583129041,motorbike-2,1,AIRPATH alternative,13.620497357443034,0.34461477431399246,5675.2072322679305,356.4700851629757,-9.21615943166131,540.5624818113354,-15.806079108813378,179,0.04154302670623145,0.9584569732937686,2,3,True
od_04,motorbike,2.0,0.15064911786291293,15.275882583129041,motorbike-3,2,AIRPATH alternative,14.2432855547095,0.9674029715804586,5934.702314462292,371.1191371306269,-23.8652113993125,559.147073506522,-34.390670804000024,192,0.0196078431372549,0.9803921568627451,2,3,True
od_04,motorbike,3.0,0.22597367679436942,16.27588258312904,motorbike-1,0,fastest,13.275882583129041,0.0,5531.617742970435,347.2539257313144,0.0,524.756402702522,0.0,172,1.0,0.0,3,3,False
od_04,motorbike,3.0,0.22597367679436942,16.27588258312904,motorbike-2,1,AIRPATH alternative,13.620497357443034,0.34461477431399246,5675.2072322679305,356.4700851629757,-9.21615943166131,540.5624818113354,-15.806079108813378,179,0.04154302670623145,0.9584569732937686,3,3,False
od_04,motorbike,3.0,0.22597367679436942,16.27588258312904,motorbike-3,2,AIRPATH alternative,14.2432855547095,0.9674029715804586,5934.702314462292,371.1191371306269,-23.8652113993125,559.147073506522,-34.390670804000024,192,0.0196078431372549,0.9803921568627451,3,3,False
od_04,motorbike,3.0,0.22597367679436942,16.27588258312904,motorbike-4,3,AIRPATH alternative,15.617407335477345,2.3415247523483043,6507.253056448894,405.3963195410847,-58.14239380977034,608.2883755289349,-83.53197282641293,243,0.009732360097323601,0.9902676399026764,3,3,False
od_04,motorbike,5.0,0.3766227946572823,18.27588258312904,motorbike-1,0,fastest,13.275882583129041,0.0,5531.617742970435,347.2539257313144,0.0,524.756402702522,0.0,172,1.0,0.0,4,3,False
od_04,motorbike,5.0,0.3766227946572823,18.27588258312904,motorbike-2,1,AIRPATH alternative,13.620497357443034,0.34461477431399246,5675.2072322679305,356.4700851629757,-9.21615943166131,540.5624818113354,-15.806079108813378,179,0.04154302670623145,0.9584569732937686,4,3,False
od_04,motorbike,5.0,0.3766227946572823,18.27588258312904,motorbike-3,2,AIRPATH alternative,14.2432855547095,0.9674029715804586,5934.702314462292,371.1191371306269,-23.8652113993125,559.147073506522,-34.390670804000024,192,0.0196078431372549,0.9803921568627451,4,3,False
od_04,motorbike,5.0,0.3766227946572823,18.27588258312904,motorbike-4,3,AIRPATH alternative,15.617407335477345,2.3415247523483043,6507.253056448894,405.3963195410847,-58.14239380977034,608.2883755289349,-83.53197282641293,243,0.009732360097323601,0.9902676399026764,4,3,False
od_04,motorbike,10.0,0.7532455893145646,23.27588258312904,motorbike-1,0,fastest,13.275882583129041,0.0,5531.617742970435,347.2539257313144,0.0,524.756402702522,0.0,172,1.0,0.0,6,3,False
od_04,motorbike,10.0,0.7532455893145646,23.27588258312904,motorbike-2,1,AIRPATH alternative,13.620497357443034,0.34461477431399246,5675.2072322679305,356.4700851629757,-9.21615943166131,540.5624818113354,-15.806079108813378,179,0.04154302670623145,0.9584569732937686,6,3,False
od_04,motorbike,10.0,0.7532455893145646,23.27588258312904,motorbike-3,2,AIRPATH alternative,14.2432855547095,0.9674029715804586,5934.702314462292,371.1191371306269,-23.8652113993125,559.147073506522,-34.390670804000024,192,0.0196078431372549,0.9803921568627451,6,3,False
od_04,motorbike,10.0,0.7532455893145646,23.27588258312904,motorbike-4,3,AIRPATH alternative,15.617407335477345,2.3415247523483043,6507.253056448894,405.3963195410847,-58.14239380977034,608.2883755289349,-83.53197282641293,243,0.009732360097323601,0.9902676399026764,6,3,False
od_04,walking,0.0,0.0,66.24586047456621,walking-1,0,fastest,66.24586047456621,0.0,5520.488372880517,1734.6168637377984,0.0,2526.171611879433,0.0,193,1.0,0.0,0,3,True
od_04,walking,1.0,0.015095282827278395,67.24586047456621,walking-1,0,fastest,66.24586047456621,0.0,5520.488372880517,1734.6168637377984,0.0,2526.171611879433,0.0,193,1.0,0.0,3,3,False
