scenario_id,mode,delta_time_allowed_minutes,epsilon_internal,fastest_time_minutes,maximum_feasible_time_minutes,route_id,travel_time_minutes,is_feasible
od_06,walking,10.0,0.23558023802140826,42.44838227513487,52.44838227513487,walking-1,42.44838227513487,True
od_06,walking,10.0,0.23558023802140826,42.44838227513487,52.44838227513487,walking-2,43.733895047857935,True
od_06,walking,10.0,0.23558023802140826,42.44838227513487,52.44838227513487,walking-3,46.34193328567817,True
od_06,walking,10.0,0.23558023802140826,42.44838227513487,52.44838227513487,walking-4,51.24663119792057,True
od_06,walking,10.0,0.23558023802140826,42.44838227513487,52.44838227513487,walking-5,54.664304900018735,False
od_06,walking,10.0,0.23558023802140826,42.44838227513487,52.44838227513487,walking-6,42.44951227386006,True
od_06,walking,10.0,0.23558023802140826,42.44838227513487,52.44838227513487,walking-7,42.45950208551215,True
od_06,walking,10.0,0.23558023802140826,42.44838227513487,52.44838227513487,walking-8,42.460632084237346,True
od_07,motorbike,0.0,0.0,8.70687690002884,8.70687690002884,motorbike-1,8.70687690002884,True
od_07,motorbike,0.0,0.0,8.70687690002884,8.70687690002884,motorbike-2,8.849602511257377,False
od_07,motorbike,0.0,0.0,8.70687690002884,8.70687690002884,motorbike-3,9.304484026919031,False
od_07,motorbike,0.0,0.0,8.70687690002884,8.70687690002884,motorbike-4,10.597059190543154,False
od_07,motorbike,0.0,0.0,8.70687690002884,8.70687690002884,motorbike-5,12.409108732449967,False
od_07,motorbike,0.0,0.0,8.70687690002884,8.70687690002884,motorbike-6,12.761323361549278,False
od_07,motorbike,0.0,0.0,8.70687690002884,8.70687690002884,motorbike-7,14.262612421269564,False
od_07,motorbike,0.0,0.0,8.70687690002884,8.70687690002884,motorbike-8,16.239360172421005,False
od_07,motorbike,1.0,0.1148517443719329,8.70687690002884,9.70687690002884,motorbike-1,8.70687690002884,True
od_07,motorbike,1.0,0.1148517443719329,8.70687690002884,9.70687690002884,motorbike-2,8.849602511257377,True
od_07,motorbike,1.0,0.1148517443719329,8.70687690002884,9.70687690002884,motorbike-3,9.304484026919031,True
od_07,motorbike,1.0,0.1148517443719329,8.70687690002884,9.70687690002884,motorbike-4,10.597059190543154,False
od_07,motorbike,1.0,0.1148517443719329,8.70687690002884,9.70687690002884,motorbike-5,12.409108732449967,False
od_07,motorbike,1.0,0.1148517443719329,8.70687690002884,9.70687690002884,motorbike-6,12.761323361549278,False
od_07,motorbike,1.0,0.1148517443719329,8.70687690002884,9.70687690002884,motorbike-7,14.262612421269564,False
od_07,motorbike,1.0,0.1148517443719329,8.70687690002884,9.70687690002884,motorbike-8,16.239360172421005,False
od_07,motorbike,2.0,0.2297034887438658,8.70687690002884,10.70687690002884,motorbike-1,8.70687690002884,True
od_07,motorbike,2.0,0.2297034887438658,8.70687690002884,10.70687690002884,motorbike-2,8.849602511257377,True
od_07,motorbike,2.0,0.2297034887438658,8.70687690002884,10.70687690002884,motorbike-3,9.304484026919031,True
od_07,motorbike,2.0,0.2297034887438658,8.70687690002884,10.70687690002884,motorbike-4,10.597059190543154,True
od_07,motorbike,2.0,0.2297034887438658,8.70687690002884,10.70687690002884,motorbike-5,12.409108732449967,False
od_07,motorbike,2.0,0.2297034887438658,8.70687690002884,10.70687690002884,motorbike-6,12.761323361549278,False
od_07,motorbike,2.0,0.2297034887438658,8.70687690002884,10.70687690002884,motorbike-7,14.262612421269564,False
od_07,motorbike,2.0,0.2297034887438658,8.70687690002884,10.70687690002884,motorbike-8,16.239360172421005,False
od_07,motorbike,3.0,0.3445552331157987,8.70687690002884,11.70687690002884,motorbike-1,8.70687690002884,True
od_07,motorbike,3.0,0.3445552331157987,8.70687690002884,11.70687690002884,motorbike-2,8.849602511257377,True
od_07,motorbike,3.0,0.3445552331157987,8.70687690002884,11.70687690002884,motorbike-3,9.304484026919031,True
od_07,motorbike,3.0,0.3445552331157987,8.70687690002884,11.70687690002884,motorbike-4,10.597059190543154,True
od_07,motorbike,3.0,0.3445552331157987,8.70687690002884,11.70687690002884,motorbike-5,12.409108732449967,False
od_07,motorbike,3.0,0.3445552331157987,8.70687690002884,11.70687690002884,motorbike-6,12.761323361549278,False
od_07,motorbike,3.0,0.3445552331157987,8.70687690002884,11.70687690002884,motorbike-7,14.262612421269564,False
od_07,motorbike,3.0,0.3445552331157987,8.70687690002884,11.70687690002884,motorbike-8,16.239360172421005,False
od_07,motorbike,5.0,0.5742587218596645,8.70687690002884,13.70687690002884,motorbike-1,8.70687690002884,True
od_07,motorbike,5.0,0.5742587218596645,8.70687690002884,13.70687690002884,motorbike-2,8.849602511257377,True
od_07,motorbike,5.0,0.5742587218596645,8.70687690002884,13.70687690002884,motorbike-3,9.304484026919031,True
od_07,motorbike,5.0,0.5742587218596645,8.70687690002884,13.70687690002884,motorbike-4,10.597059190543154,True
od_07,motorbike,5.0,0.5742587218596645,8.70687690002884,13.70687690002884,motorbike-5,12.409108732449967,True
od_07,motorbike,5.0,0.5742587218596645,8.70687690002884,13.70687690002884,motorbike-6,12.761323361549278,True
od_07,motorbike,5.0,0.5742587218596645,8.70687690002884,13.70687690002884,motorbike-7,14.262612421269564,False
od_07,motorbike,5.0,0.5742587218596645,8.70687690002884,13.70687690002884,motorbike-8,16.239360172421005,False
od_07,motorbike,10.0,1.148517443719329,8.70687690002884,18.70687690002884,motorbike-1,8.70687690002884,True
od_07,motorbike,10.0,1.148517443719329,8.70687690002884,18.70687690002884,motorbike-2,8.849602511257377,True
od_07,motorbike,10.0,1.148517443719329,8.70687690002884,18.70687690002884,motorbike-3,9.304484026919031,True
od_07,motorbike,10.0,1.148517443719329,8.70687690002884,18.70687690002884,motorbike-4,10.597059190543154,True
od_07,motorbike,10.0,1.148517443719329,8.70687690002884,18.70687690002884,motorbike-5,12.409108732449967,True
od_07,motorbike,10.0,1.148517443719329,8.70687690002884,18.70687690002884,motorbike-6,12.761323361549278,True
od_07,motorbike,10.0,1.148517443719329,8.70687690002884,18.70687690002884,motorbike-7,14.262612421269564,True
od_07,motorbike,10.0,1.148517443719329,8.70687690002884,18.70687690002884,motorbike-8,16.239360172421005,True
od_07,walking,0.0,0.0,36.12094162904502,36.12094162904502,walking-1,36.12094162904502,True
od_07,walking,0.0,0.0,36.12094162904502,36.12094162904502,walking-2,36.62525905288091,False
od_07,walking,0.0,0.0,36.12094162904502,36.12094162904502,walking-3,46.42448191334041,False
od_07,walking,0.0,0.0,36.12094162904502,36.12094162904502,walking-4,48.14449910314382,False
od_07,walking,0.0,0.0,36.12094162904502,36.12094162904502,walking-5,47.555713556179924,False
od_07,walking,0.0,0.0,36.12094162904502,36.12094162904502,walking-6,48.970807288638476,False
od_07,walking,0.0,0.0,36.12094162904502,36.12094162904502,walking-7,36.1888892987428,False
od_07,walking,0.0,0.0,36.12094162904502,36.12094162904502,walking-8,36.190284484071505,False
od_07,walking,1.0,0.0276847710746249,36.12094162904502,37.12094162904502,walking-1,36.12094162904502,True
od_07,walking,1.0,0.0276847710746249,36.12094162904502,37.12094162904502,walking-2,36.62525905288091,True
od_07,walking,1.0,0.0276847710746249,36.12094162904502,37.12094162904502,walking-3,46.42448191334041,False
od_07,walking,1.0,0.0276847710746249,36.12094162904502,37.12094162904502,walking-4,48.14449910314382,False
od_07,walking,1.0,0.0276847710746249,36.12094162904502,37.12094162904502,walking-5,47.555713556179924,False
od_07,walking,1.0,0.0276847710746249,36.12094162904502,37.12094162904502,walking-6,48.970807288638476,False
od_07,walking,1.0,0.0276847710746249,36.12094162904502,37.12094162904502,walking-7,36.1888892987428,True
od_07,walking,1.0,0.0276847710746249,36.12094162904502,37.12094162904502,walking-8,36.190284484071505,True
od_07,walking,2.0,0.0553695421492498,36.12094162904502,38.12094162904502,walking-1,36.12094162904502,True
od_07,walking,2.0,0.0553695421492498,36.12094162904502,38.12094162904502,walking-2,36.62525905288091,True
od_07,walking,2.0,0.0553695421492498,36.12094162904502,38.12094162904502,walking-3,46.42448191334041,False
od_07,walking,2.0,0.0553695421492498,36.12094162904502,38.12094162904502,walking-4,48.14449910314382,False
od_07,walking,2.0,0.0553695421492498,36.12094162904502,38.12094162904502,walking-5,47.555713556179924,False
od_07,walking,2.0,0.0553695421492498,36.12094162904502,38.12094162904502,walking-6,48.970807288638476,False
od_07,walking,2.0,0.0553695421492498,36.12094162904502,38.12094162904502,walking-7,36.1888892987428,True
od_07,walking,2.0,0.0553695421492498,36.12094162904502,38.12094162904502,walking-8,36.190284484071505,True
od_07,walking,3.0,0.0830543132238747,36.12094162904502,39.12094162904502,walking-1,36.12094162904502,True
od_07,walking,3.0,0.0830543132238747,36.12094162904502,39.12094162904502,walking-2,36.62525905288091,True
od_07,walking,3.0,0.0830543132238747,36.12094162904502,39.12094162904502,walking-3,46.42448191334041,False
od_07,walking,3.0,0.0830543132238747,36.12094162904502,39.12094162904502,walking-4,48.14449910314382,False
od_07,walking,3.0,0.0830543132238747,36.12094162904502,39.12094162904502,walking-5,47.555713556179924,False
od_07,walking,3.0,0.0830543132238747,36.12094162904502,39.12094162904502,walking-6,48.970807288638476,False
od_07,walking,3.0,0.0830543132238747,36.12094162904502,39.12094162904502,walking-7,36.1888892987428,True
od_07,walking,3.0,0.0830543132238747,36.12094162904502,39.12094162904502,walking-8,36.190284484071505,True
od_07,walking,5.0,0.1384238553731245,36.12094162904502,41.12094162904502,walking-1,36.12094162904502,True
od_07,walking,5.0,0.1384238553731245,36.12094162904502,41.12094162904502,walking-2,36.62525905288091,True
