scenario_id,mode,route_a,route_b,edge_jaccard
od_09,motorbike,motorbike-4,motorbike-5,0.006521739130434782
od_09,motorbike,motorbike-4,motorbike-6,0.06619385342789598
od_09,motorbike,motorbike-4,motorbike-7,0.0041753653444676405
od_09,motorbike,motorbike-4,motorbike-8,0.010169491525423728
od_09,motorbike,motorbike-5,motorbike-6,0.0054249547920434
od_09,motorbike,motorbike-5,motorbike-7,0.0353356890459364
od_09,motorbike,motorbike-5,motorbike-8,0.0188953488372093
od_09,motorbike,motorbike-6,motorbike-7,0.0017452006980802793
od_09,motorbike,motorbike-6,motorbike-8,0.0
od_09,motorbike,motorbike-7,motorbike-8,0.02861230329041488
od_10,walking,walking-1,walking-2,0.019851116625310174
od_10,walking,walking-1,walking-3,0.06752411575562701
od_10,walking,walking-1,walking-4,0.014204545454545454
od_10,walking,walking-1,walking-5,0.00821917808219178
od_10,walking,walking-1,walking-6,0.963855421686747
od_10,walking,walking-1,walking-7,0.9461077844311377
od_10,walking,walking-1,walking-8,0.6666666666666666
od_10,walking,walking-2,walking-3,0.0024154589371980675
od_10,walking,walking-2,walking-4,0.009174311926605505
od_10,walking,walking-2,walking-5,0.004454342984409799
od_10,walking,walking-2,walking-6,0.0199501246882793
od_10,walking,walking-2,walking-7,0.02
od_10,walking,walking-2,walking-8,0.11764705882352941
od_10,walking,walking-3,walking-4,0.002777777777777778
od_10,walking,walking-3,walking-5,0.005405405405405406
od_10,walking,walking-3,walking-6,0.06796116504854369
od_10,walking,walking-3,walking-7,0.06818181818181818
od_10,walking,walking-3,walking-8,0.0660377358490566
od_10,walking,walking-4,walking-5,0.005063291139240506
od_10,walking,walking-4,walking-6,0.014285714285714285
od_10,walking,walking-4,walking-7,0.014326647564469915
od_10,walking,walking-4,walking-8,0.013927576601671309
od_10,walking,walking-5,walking-6,0.008264462809917356
od_10,walking,walking-5,walking-7,0.008287292817679558
od_10,walking,walking-5,walking-8,0.008064516129032258
od_10,walking,walking-6,walking-7,0.9695121951219512
od_10,walking,walking-6,walking-8,0.6567164179104478
od_10,walking,walking-7,walking-8,0.6435643564356436
od_10,motorbike,motorbike-1,motorbike-2,0.08609271523178808
od_10,motorbike,motorbike-1,motorbike-3,0.02610966057441253
od_10,motorbike,motorbike-1,motorbike-4,0.005235602094240838
od_10,motorbike,motorbike-1,motorbike-5,0.008130081300813009
od_10,motorbike,motorbike-1,motorbike-6,0.027247956403269755
od_10,motorbike,motorbike-1,motorbike-7,0.0028169014084507044
od_10,motorbike,motorbike-1,motorbike-8,0.01015228426395939
od_10,motorbike,motorbike-2,motorbike-3,0.007692307692307693
od_10,motorbike,motorbike-2,motorbike-4,0.007874015748031496
od_10,motorbike,motorbike-2,motorbike-5,0.008130081300813009
od_10,motorbike,motorbike-2,motorbike-6,0.005333333333333333
od_10,motorbike,motorbike-2,motorbike-7,0.0084985835694051
od_10,motorbike,motorbike-2,motorbike-8,0.015306122448979591
od_10,motorbike,motorbike-3,motorbike-4,0.002232142857142857
od_10,motorbike,motorbike-3,motorbike-5,0.004597701149425287
od_10,motorbike,motorbike-3,motorbike-6,0.0022675736961451248
od_10,motorbike,motorbike-3,motorbike-7,0.021844660194174758
od_10,motorbike,motorbike-3,motorbike-8,0.0021645021645021645
od_10,motorbike,motorbike-4,motorbike-5,0.004694835680751174
od_10,motorbike,motorbike-4,motorbike-6,0.011682242990654205
od_10,motorbike,motorbike-4,motorbike-7,0.004878048780487805
od_10,motorbike,motorbike-4,motorbike-8,0.020224719101123594
od_10,motorbike,motorbike-5,motorbike-6,0.00477326968973747
od_10,motorbike,motorbike-5,motorbike-7,0.012658227848101266
od_10,motorbike,motorbike-5,motorbike-8,0.004545454545454545
od_10,motorbike,motorbike-6,motorbike-7,0.00997506234413965
od_10,motorbike,motorbike-6,motorbike-8,0.011312217194570135
od_10,motorbike,motorbike-7,motorbike-8,0.0047169811320754715
