scenario_id,route_id,mode,pipeline_mode,segment_index,segment_id,eta,mapped_target_time,mapping_method,forecast_horizon_hours,latitude,longitude,segment_duration_minutes,pm25_estimate,exposure_contribution,contribution_fraction,nearest_station_distance_km,second_nearest_station_distance_km,contributing_station_count,maximum_idw_weight,effective_station_count,reliability_status
s2_to_s6,motorbike-5,motorbike,oracle_exposure,22,32578536:3:r,2022-02-28T06:01:17.125852275,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.7460009,106.62022685,0.2385454680449676,45.818853096227706,10.92987975712325,0.016058847830433015,0.6535516262248425,5.749581134643254,6,0.7378874696246114,1.7837473485749953,supported
s2_to_s6,motorbike-5,motorbike,oracle_exposure,269,680569918:1:f,2022-02-28T06:16:37.379847559,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.77831525,106.656703,0.31213139436143794,33.36209942040852,10.413358610917031,0.015299943371056812,0.38477310431000394,3.4047736302723672,6,0.7611361583789097,1.6854045162543247,supported
s2_to_s6,motorbike-5,motorbike,oracle_exposure,17,235097264:4:r,2022-02-28T06:00:47.769670449,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.74479465,106.61911515,0.21984515255388334,46.85614358661108,10.301096034885177,0.015135000328168072,0.4771919344590909,5.929553861374707,6,0.7974546193571816,1.5491196169894108,supported
s2_to_s6,motorbike-5,motorbike,predicted_exposure,274,680569918:6:f,2022-02-28T06:17:17.793253726,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.7801838,106.6584301,0.36819407241328234,26.63268424580108,9.805996471758567,0.02170413234024008,0.11674219152351317,3.2371556583288035,6,0.9117401403467864,1.2001747454759668,supported
s2_to_s6,motorbike-5,motorbike,predicted_exposure,269,680569918:1:f,2022-02-28T06:16:37.379847559,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.77831525,106.656703,0.31213139436143794,26.331580939993042,8.21891307454109,0.01819135643955403,0.38477310431000394,3.4047736302723672,6,0.7611361583789097,1.6854045162543247,supported
s2_to_s6,motorbike-5,motorbike,predicted_exposure,266,408212916:13:f,2022-02-28T06:16:14.783503367,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.77712375,106.65632825,0.28105554934502197,26.221404929962457,7.369671367188865,0.016311684704171627,0.505423329359402,3.4398423668420013,6,0.709023164148208,1.9104002276763092,supported
s2_to_s6,motorbike-5,motorbike,predicted_exposure,24,32578536:1:r,2022-02-28T06:01:37.625669963,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.74727965,106.620165,0.28953459253791264,24.70868407940527,7.154018777078614,0.015834369383005798,0.7758125673318681,5.6608967453404215,6,0.700916633635365,1.9517865831407608,supported
s2_to_s6,motorbike-5,motorbike,predicted_exposure,263,32584525:0:r,2022-02-28T06:15:56.608508676,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.7761674,106.65606450000001,0.2439525524967189,26.14025581405746,6.376982128756515,0.014114512936292744,0.6053634629117658,3.4676969657613146,6,0.6712268770899593,2.09650657419891,supported
s2_to_s6,walking-1,walking,oracle_exposure,268,32586914:1:r,2022-02-28T07:14:38.887252461,2022-02-28T08:00:00,ceiling_to_next_hour_no_interpolation,3,10.776372949999999,106.65547955,2.0818490758905823,28.238055922738155,58.78737062769901,0.019186500720102938,0.6297305923289624,3.5315219441475647,6,0.663376946854911,2.1384788806106005,supported
s2_to_s6,walking-1,walking,oracle_exposure,63,715882473:6:r,2022-02-28T06:16:01.454163127,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.74858525,106.62715535000001,1.3863577093735666,42.403247712097524,58.78606936814345,0.019186076026548298,1.3841416185615065,5.002290652136688,6,0.5489574151252755,2.8553649822442857,moderate reliability
s2_to_s6,walking-1,walking,oracle_exposure,83,456799182:0:f,2022-02-28T06:24:01.826803107,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.75239415,106.63117055000001,1.4179178942292572,40.37526749368529,57.24881426358923,0.018684360337352046,1.991332678686646,4.392692410904776,6,0.4377442111822203,3.7113044092009955,supported
s2_to_s6,walking-1,walking,oracle_exposure,58,715882473:11:r,2022-02-28T06:13:37.042141652,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.7474713,106.6257115,1.2998567441073434,43.20727200188111,56.16326390612556,0.018330068037955154,1.1835933428689263,5.201408844415851,6,0.5934378592389805,2.5536005269480393,moderate reliability
s2_to_s6,walking-1,walking,oracle_exposure,27,612501703:1:r,2022-02-28T06:07:02.651330867,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.74430045,106.6219586,1.1933298924651696,45.83291806438602,54.6937911851387,0.0178504745620377,0.6442636938476133,5.740851250824855,6,0.7410430042879225,1.7702416838300465,supported
s2_to_s6,walking-1,walking,predicted_exposure,268,32586914:1:r,2022-02-28T07:14:38.887252461,2022-02-28T08:00:00,ceiling_to_next_hour_no_interpolation,3,10.776372949999999,106.65547955,2.0818490758905823,26.058269945081012,54.24938520447424,0.025498052433389585,0.6297305923289624,3.5315219441475647,6,0.663376946854911,2.1384788806106005,supported
s2_to_s6,walking-1,walking,predicted_exposure,280,680569918:6:f,2022-02-28T07:21:22.068786073,2022-02-28T08:00:00,ceiling_to_next_hour_no_interpolation,3,10.7801838,106.6584301,1.8409703620664117,26.088197598689945,48.02759857892032,0.022573716221840193,0.11674219152351317,3.2371556583288035,6,0.9117401403467864,1.2001747454759668,supported
s2_to_s6,walking-1,walking,predicted_exposure,275,680569918:1:f,2022-02-28T07:18:00.001755241,2022-02-28T08:00:00,ceiling_to_next_hour_no_interpolation,3,10.77831525,106.656703,1.5606569718071899,26.067860455422515,40.682988159852094,0.019121635412770017,0.38477310431000394,3.4047736302723672,6,0.7611361583789097,1.6854045162543247,supported
s2_to_s6,walking-1,walking,predicted_exposure,83,456799182:0:f,2022-02-28T06:24:01.826803107,2022-02-28T07:00:00,ceiling_to_next_hour_no_interpolation,2,10.75239415,106.63117055000001,1.4179178942292572,25.34843947958064,35.94200592888475,0.016893300233388045,1.991332678686646,4.392692410904776,6,0.4377442111822203,3.7113044092009955,supported
