perturbation_scale,departure_time,scenario_id,mode,delta_time_allowed_minutes,fastest_route_id,feasible_route_count,predicted_selected_route_id,oracle_selected_route_id,predicted_selected_travel_time_minutes,predicted_selected_predicted_exposure,predicted_selected_oracle_exposure,oracle_selected_oracle_exposure,decision_regret,oracle_optimal_agreement,top3_predicted_route_ids,evaluation_label,forecaster,oracle_label
0.8,2022-02-27T06:00:00,od_01,motorbike,0.0,motorbike-1,1,motorbike-1,motorbike-1,8.230305959783891,175.05679817993473,255.8722659604621,255.8722659604621,0.0,True,"[""motorbike-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,motorbike,1.0,motorbike-1,2,motorbike-1,motorbike-1,8.230305959783891,175.05679817993473,255.8722659604621,255.8722659604621,0.0,True,"[""motorbike-1"", ""motorbike-2""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,motorbike,2.0,motorbike-1,2,motorbike-1,motorbike-1,8.230305959783891,175.05679817993473,255.8722659604621,255.8722659604621,0.0,True,"[""motorbike-1"", ""motorbike-2""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,motorbike,3.0,motorbike-1,3,motorbike-1,motorbike-1,8.230305959783891,175.05679817993473,255.8722659604621,255.8722659604621,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,motorbike,5.0,motorbike-1,6,motorbike-1,motorbike-1,8.230305959783891,175.05679817993473,255.8722659604621,255.8722659604621,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,motorbike,10.0,motorbike-1,7,motorbike-1,motorbike-1,8.230305959783891,175.05679817993473,255.8722659604621,255.8722659604621,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,walking,0.0,walking-1,1,walking-1,walking-1,40.00596776846269,850.5009486351621,1243.519308231538,1243.519308231538,0.0,True,"[""walking-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,walking,1.0,walking-1,3,walking-1,walking-1,40.00596776846269,850.5009486351621,1243.519308231538,1243.519308231538,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,walking,2.0,walking-1,4,walking-1,walking-1,40.00596776846269,850.5009486351621,1243.519308231538,1243.519308231538,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,walking,3.0,walking-1,4,walking-1,walking-1,40.00596776846269,850.5009486351621,1243.519308231538,1243.519308231538,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,walking,5.0,walking-1,4,walking-1,walking-1,40.00596776846269,850.5009486351621,1243.519308231538,1243.519308231538,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_01,walking,10.0,walking-1,6,walking-1,walking-1,40.00596776846269,850.5009486351621,1243.519308231538,1243.519308231538,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,motorbike,0.0,motorbike-1,1,motorbike-1,motorbike-1,9.67481945603514,220.02906324812744,335.0805859611023,335.0805859611023,0.0,True,"[""motorbike-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,motorbike,1.0,motorbike-1,3,motorbike-2,motorbike-2,10.031196680964728,219.89921632675885,332.1004748499557,332.1004748499557,0.0,True,"[""motorbike-2"", ""motorbike-1"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,motorbike,2.0,motorbike-1,5,motorbike-2,motorbike-2,10.031196680964728,219.89921632675885,332.1004748499557,332.1004748499557,0.0,True,"[""motorbike-2"", ""motorbike-1"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,motorbike,3.0,motorbike-1,6,motorbike-2,motorbike-2,10.031196680964728,219.89921632675885,332.1004748499557,332.1004748499557,0.0,True,"[""motorbike-2"", ""motorbike-1"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,motorbike,5.0,motorbike-1,7,motorbike-2,motorbike-2,10.031196680964728,219.89921632675885,332.1004748499557,332.1004748499557,0.0,True,"[""motorbike-2"", ""motorbike-1"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,motorbike,10.0,motorbike-1,8,motorbike-2,motorbike-2,10.031196680964728,219.89921632675885,332.1004748499557,332.1004748499557,0.0,True,"[""motorbike-2"", ""motorbike-1"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,walking,0.0,walking-1,1,walking-1,walking-1,48.3740972801757,1100.1453162406376,1675.402929805511,1675.402929805511,0.0,True,"[""walking-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,walking,1.0,walking-1,2,walking-1,walking-1,48.3740972801757,1100.1453162406376,1675.402929805511,1675.402929805511,0.0,True,"[""walking-1"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,walking,2.0,walking-1,3,walking-2,walking-2,50.15598340482364,1099.4960816337941,1660.5023742497783,1660.5023742497783,0.0,True,"[""walking-2"", ""walking-1"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,walking,3.0,walking-1,4,walking-2,walking-2,50.15598340482364,1099.4960816337941,1660.5023742497783,1660.5023742497783,0.0,True,"[""walking-2"", ""walking-1"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,walking,5.0,walking-1,4,walking-2,walking-2,50.15598340482364,1099.4960816337941,1660.5023742497783,1660.5023742497783,0.0,True,"[""walking-2"", ""walking-1"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_02,walking,10.0,walking-1,6,walking-2,walking-2,50.15598340482364,1099.4960816337941,1660.5023742497783,1660.5023742497783,0.0,True,"[""walking-2"", ""walking-1"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,motorbike,0.0,motorbike-1,1,motorbike-1,motorbike-1,6.910009956562447,141.2291259968886,212.1590349781832,212.1590349781832,0.0,True,"[""motorbike-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,motorbike,1.0,motorbike-1,3,motorbike-1,motorbike-1,6.910009956562447,141.2291259968886,212.1590349781832,212.1590349781832,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,motorbike,2.0,motorbike-1,3,motorbike-1,motorbike-1,6.910009956562447,141.2291259968886,212.1590349781832,212.1590349781832,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,motorbike,3.0,motorbike-1,5,motorbike-1,motorbike-1,6.910009956562447,141.2291259968886,212.1590349781832,212.1590349781832,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,motorbike,5.0,motorbike-1,7,motorbike-1,motorbike-1,6.910009956562447,141.2291259968886,212.1590349781832,212.1590349781832,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,motorbike,10.0,motorbike-1,8,motorbike-1,motorbike-1,6.910009956562447,141.2291259968886,212.1590349781832,212.1590349781832,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,walking,0.0,walking-1,1,walking-1,walking-1,34.422845694421525,703.6499556064043,1057.0217973896242,1057.0217973896242,0.0,True,"[""walking-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,walking,1.0,walking-1,2,walking-1,walking-1,34.422845694421525,703.6499556064043,1057.0217973896242,1057.0217973896242,0.0,True,"[""walking-1"", ""walking-2""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,walking,2.0,walking-1,3,walking-1,walking-1,34.422845694421525,703.6499556064043,1057.0217973896242,1057.0217973896242,0.0,True,"[""walking-1"", ""walking-2"", ""walking-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,walking,3.0,walking-1,3,walking-1,walking-1,34.422845694421525,703.6499556064043,1057.0217973896242,1057.0217973896242,0.0,True,"[""walking-1"", ""walking-2"", ""walking-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,walking,5.0,walking-1,3,walking-1,walking-1,34.422845694421525,703.6499556064043,1057.0217973896242,1057.0217973896242,0.0,True,"[""walking-1"", ""walking-2"", ""walking-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_03,walking,10.0,walking-1,6,walking-1,walking-1,34.422845694421525,703.6499556064043,1057.0217973896242,1057.0217973896242,0.0,True,"[""walking-1"", ""walking-2"", ""walking-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,motorbike,0.0,motorbike-1,1,motorbike-1,motorbike-1,13.27588258312904,284.4391914557047,422.497581952061,422.497581952061,0.0,True,"[""motorbike-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,motorbike,1.0,motorbike-1,3,motorbike-1,motorbike-1,13.27588258312904,284.4391914557047,422.497581952061,422.497581952061,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,motorbike,2.0,motorbike-1,3,motorbike-1,motorbike-1,13.27588258312904,284.4391914557047,422.497581952061,422.497581952061,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,motorbike,3.0,motorbike-1,4,motorbike-1,motorbike-1,13.27588258312904,284.4391914557047,422.497581952061,422.497581952061,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,motorbike,5.0,motorbike-1,5,motorbike-1,motorbike-1,13.27588258312904,284.4391914557047,422.497581952061,422.497581952061,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,motorbike,10.0,motorbike-1,7,motorbike-1,motorbike-1,13.27588258312904,284.4391914557047,422.497581952061,422.497581952061,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,walking,0.0,walking-1,1,walking-1,walking-1,66.24586047456621,1410.6034203995641,2079.897575023483,2079.897575023483,0.0,True,"[""walking-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,walking,1.0,walking-1,4,walking-1,walking-1,66.24586047456621,1410.6034203995641,2079.897575023483,2079.897575023483,0.0,True,"[""walking-1"", ""walking-6"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,walking,2.0,walking-1,5,walking-1,walking-1,66.24586047456621,1410.6034203995641,2079.897575023483,2079.897575023483,0.0,True,"[""walking-1"", ""walking-6"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,walking,3.0,walking-1,5,walking-1,walking-1,66.24586047456621,1410.6034203995641,2079.897575023483,2079.897575023483,0.0,True,"[""walking-1"", ""walking-6"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,walking,5.0,walking-1,5,walking-1,walking-1,66.24586047456621,1410.6034203995641,2079.897575023483,2079.897575023483,0.0,True,"[""walking-1"", ""walking-6"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_04,walking,10.0,walking-1,6,walking-1,walking-1,66.24586047456621,1410.6034203995641,2079.897575023483,2079.897575023483,0.0,True,"[""walking-1"", ""walking-6"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,motorbike,0.0,motorbike-1,1,motorbike-1,motorbike-1,15.468886749491071,307.99238416355865,451.7004624351972,451.7004624351972,0.0,True,"[""motorbike-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,motorbike,1.0,motorbike-1,2,motorbike-1,motorbike-1,15.468886749491071,307.99238416355865,451.7004624351972,451.7004624351972,0.0,True,"[""motorbike-1"", ""motorbike-2""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,motorbike,2.0,motorbike-1,2,motorbike-1,motorbike-1,15.468886749491071,307.99238416355865,451.7004624351972,451.7004624351972,0.0,True,"[""motorbike-1"", ""motorbike-2""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,motorbike,3.0,motorbike-1,3,motorbike-1,motorbike-1,15.468886749491071,307.99238416355865,451.7004624351972,451.7004624351972,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,motorbike,5.0,motorbike-1,4,motorbike-1,motorbike-1,15.468886749491071,307.99238416355865,451.7004624351972,451.7004624351972,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,motorbike,10.0,motorbike-1,6,motorbike-1,motorbike-1,15.468886749491071,307.99238416355865,451.7004624351972,451.7004624351972,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,walking,0.0,walking-1,1,walking-1,walking-1,79.18940872206731,1563.6950011794356,2247.342378393426,2247.342378393426,0.0,True,"[""walking-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,walking,1.0,walking-1,5,walking-1,walking-1,79.18940872206731,1563.6950011794356,2247.342378393426,2247.342378393426,0.0,True,"[""walking-1"", ""walking-5"", ""walking-6""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,walking,2.0,walking-1,5,walking-1,walking-1,79.18940872206731,1563.6950011794356,2247.342378393426,2247.342378393426,0.0,True,"[""walking-1"", ""walking-5"", ""walking-6""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,walking,3.0,walking-1,6,walking-1,walking-1,79.18940872206731,1563.6950011794356,2247.342378393426,2247.342378393426,0.0,True,"[""walking-1"", ""walking-5"", ""walking-6""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,walking,5.0,walking-1,6,walking-1,walking-1,79.18940872206731,1563.6950011794356,2247.342378393426,2247.342378393426,0.0,True,"[""walking-1"", ""walking-5"", ""walking-6""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_05,walking,10.0,walking-1,7,walking-1,walking-1,79.18940872206731,1563.6950011794356,2247.342378393426,2247.342378393426,0.0,True,"[""walking-1"", ""walking-5"", ""walking-6""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,motorbike,0.0,motorbike-1,1,motorbike-1,motorbike-1,8.795778104253094,175.33323693290208,265.9379945404964,265.9379945404964,0.0,True,"[""motorbike-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,motorbike,1.0,motorbike-1,3,motorbike-1,motorbike-1,8.795778104253094,175.33323693290208,265.9379945404964,265.9379945404964,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,motorbike,2.0,motorbike-1,3,motorbike-1,motorbike-1,8.795778104253094,175.33323693290208,265.9379945404964,265.9379945404964,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,motorbike,3.0,motorbike-1,5,motorbike-1,motorbike-1,8.795778104253094,175.33323693290208,265.9379945404964,265.9379945404964,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,motorbike,5.0,motorbike-1,6,motorbike-1,motorbike-1,8.795778104253094,175.33323693290208,265.9379945404964,265.9379945404964,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,motorbike,10.0,motorbike-1,8,motorbike-1,motorbike-1,8.795778104253094,175.33323693290208,265.9379945404964,265.9379945404964,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,walking,0.0,walking-1,1,walking-1,walking-1,42.44838227513487,845.4218107027726,1282.9875320799783,1282.9875320799783,0.0,True,"[""walking-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,walking,1.0,walking-1,4,walking-1,walking-1,42.44838227513487,845.4218107027726,1282.9875320799783,1282.9875320799783,0.0,True,"[""walking-1"", ""walking-6"", ""walking-7""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,walking,2.0,walking-1,5,walking-1,walking-1,42.44838227513487,845.4218107027726,1282.9875320799783,1282.9875320799783,0.0,True,"[""walking-1"", ""walking-6"", ""walking-7""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,walking,3.0,walking-1,5,walking-1,walking-1,42.44838227513487,845.4218107027726,1282.9875320799783,1282.9875320799783,0.0,True,"[""walking-1"", ""walking-6"", ""walking-7""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,walking,5.0,walking-1,6,walking-1,walking-1,42.44838227513487,845.4218107027726,1282.9875320799783,1282.9875320799783,0.0,True,"[""walking-1"", ""walking-6"", ""walking-7""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_06,walking,10.0,walking-1,7,walking-1,walking-1,42.44838227513487,845.4218107027726,1282.9875320799783,1282.9875320799783,0.0,True,"[""walking-1"", ""walking-6"", ""walking-7""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,motorbike,0.0,motorbike-1,1,motorbike-1,motorbike-1,8.70687690002884,190.21372158896995,289.5906188057829,289.5906188057829,0.0,True,"[""motorbike-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,motorbike,1.0,motorbike-1,3,motorbike-1,motorbike-1,8.70687690002884,190.21372158896995,289.5906188057829,289.5906188057829,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,motorbike,2.0,motorbike-1,4,motorbike-1,motorbike-1,8.70687690002884,190.21372158896995,289.5906188057829,289.5906188057829,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,motorbike,3.0,motorbike-1,4,motorbike-1,motorbike-1,8.70687690002884,190.21372158896995,289.5906188057829,289.5906188057829,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,motorbike,5.0,motorbike-1,6,motorbike-1,motorbike-1,8.70687690002884,190.21372158896995,289.5906188057829,289.5906188057829,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,motorbike,10.0,motorbike-1,8,motorbike-1,motorbike-1,8.70687690002884,190.21372158896995,289.5906188057829,289.5906188057829,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-3""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,walking,0.0,walking-1,1,walking-1,walking-1,36.12094162904502,794.0759889467753,1209.82781813975,1209.82781813975,0.0,True,"[""walking-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,walking,1.0,walking-1,4,walking-1,walking-1,36.12094162904502,794.0759889467753,1209.82781813975,1209.82781813975,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,walking,2.0,walking-1,4,walking-1,walking-1,36.12094162904502,794.0759889467753,1209.82781813975,1209.82781813975,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,walking,3.0,walking-1,4,walking-1,walking-1,36.12094162904502,794.0759889467753,1209.82781813975,1209.82781813975,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,walking,5.0,walking-1,4,walking-1,walking-1,36.12094162904502,794.0759889467753,1209.82781813975,1209.82781813975,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_07,walking,10.0,walking-1,4,walking-1,walking-1,36.12094162904502,794.0759889467753,1209.82781813975,1209.82781813975,0.0,True,"[""walking-1"", ""walking-7"", ""walking-8""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_08,motorbike,0.0,motorbike-1,1,motorbike-1,motorbike-1,16.700945583245588,338.29249192672614,504.6095098044835,504.6095098044835,0.0,True,"[""motorbike-1""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_08,motorbike,1.0,motorbike-1,2,motorbike-1,motorbike-1,16.700945583245588,338.29249192672614,504.6095098044835,504.6095098044835,0.0,True,"[""motorbike-1"", ""motorbike-2""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
0.8,2022-02-27T06:00:00,od_08,motorbike,2.0,motorbike-1,4,motorbike-1,motorbike-1,16.700945583245588,338.29249192672614,504.6095098044835,504.6095098044835,0.0,True,"[""motorbike-1"", ""motorbike-2"", ""motorbike-4""]",development_exploratory_not_untouched_final,C_xgboost_current_pm,model_based_idw_oracle_not_road_measured
