scenario_id,mode,route_id,total_distance_m,total_travel_time_minutes,segment_count,static_exposure_index,airpath_exposure_index,oracle_exposure_index,absolute_exposure_difference_airpath_minus_static,percentage_exposure_difference_airpath_vs_static,edge_jaccard_with_fastest,edge_difference_fraction_from_fastest,evaluation_label,forecaster,exposure_framework_b,departure_time,forecasting_origin,clock_time,perturbation_scale,predicted_exposure_index,baseline_airpath_exposure_index
od_12,walking,walking-6,4721.126792606221,56.65352151127466,183,761.8387421100573,902.3469187892706,635.4952021217263,140.5081766792133,18.443296318857342,0.9731182795698924,0.0268817204301075,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,721.8775350314165,902.3469187892706
od_12,walking,walking-7,4721.1477990482335,56.65377358857881,184,761.8438209130184,902.352568489494,635.4987764372405,140.50874757647568,18.44324830358084,0.936842105263158,0.063157894736842,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,721.8820547915952,902.352568489494
od_12,walking,walking-8,4721.249689238599,56.6549962708632,182,761.8712072926138,902.3796368025244,635.5200050012555,140.50842950991068,18.442543590697117,0.8484848484848485,0.1515151515151515,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,721.9037094420196,902.3796368025244
od_12,motorbike,motorbike-1,4600.823120587895,11.041975489410948,168,148.3673292724718,175.7402571257074,123.84092464563786,27.37292785323558,18.44943087367036,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,140.59220570056593,175.7402571257074
od_12,motorbike,motorbike-2,4721.109525328519,11.330662860788443,166,152.25379111453432,180.34183000851425,127.08124799335629,28.088038893979927,18.448170445128977,0.3413654618473896,0.6586345381526104,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,144.2734640068114,180.34183000851425
od_12,motorbike,motorbike-3,5580.281754562078,13.392676210948988,249,185.6475745585929,218.6048273925505,152.88697563060876,32.95725283395757,17.75259004181377,0.0024038461538461,0.997596153846154,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,174.8838619140404,218.6048273925505
od_12,motorbike,motorbike-4,5904.804229009314,14.171530149622354,256,188.466813597148,223.70981902965423,158.08141066014036,35.24300543250624,18.69984681114148,0.029126213592233,0.970873786407767,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,178.9678552237234,223.70981902965423
od_12,motorbike,motorbike-5,7008.213626047753,16.819712702514604,202,231.1323383168425,272.5508064329875,190.9067731774508,41.418468116144965,17.919806643139395,0.0054347826086956,0.9945652173913044,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,218.04064514639,272.5508064329875
od_12,motorbike,motorbike-6,7262.316209679331,17.429558903230394,304,226.4734888639884,269.9467148771642,192.20967687833905,43.47322601317583,19.195724069621345,0.0021231422505307,0.9978768577494692,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,215.95737190173136,269.9467148771642
od_12,motorbike,motorbike-7,6873.838377293402,16.497212105504165,281,229.8077079779369,270.3198503751457,188.8635080422705,40.51214239720878,17.628713481228495,0.0022321428571428,0.9977678571428572,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,216.25588030011656,270.3198503751457
od_12,motorbike,motorbike-8,9113.20463170502,21.87169111609205,354,283.51597032615655,338.18433429393394,240.8465929399111,54.6683639677774,19.282287309913077,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,270.54746743514715,338.18433429393394
od_13,walking,walking-1,6350.856943085906,76.21028331703089,223,1038.8501110184477,1213.7467221822524,856.1839333439739,174.8966111638049,16.835596329902028,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,970.9973777458019,1213.7467221822524
od_13,walking,walking-2,6481.138228551883,77.77365874262259,245,1062.4778750675189,1239.70174555688,874.1703718540513,177.2238704893614,16.680241033546146,0.125,0.875,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,991.761396445504,1239.70174555688
od_13,walking,walking-3,6866.266206369937,82.39519447643924,329,1115.7347893156436,1300.212435513913,921.2927599705844,184.47764619826944,16.53418428508644,0.0147058823529411,0.9852941176470588,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,1040.1699484111305,1300.212435513913
od_13,walking,walking-4,7212.11435750965,86.54537229011581,281,1146.3461460077372,1340.21890089938,955.7215679594428,193.8727548916429,16.912235066766158,0.0019880715705765,0.9980119284294234,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,1072.175120719504,1340.21890089938
od_13,walking,walking-5,6351.157688633242,76.21389226359891,223,1038.9005276855812,1213.805752486978,856.2254479316398,174.9052248013968,16.83560842836833,0.9822222222222222,0.0177777777777777,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,971.0446019895825,1213.805752486978
od_13,walking,walking-6,6351.78359395068,76.22140312740817,223,1039.001935072415,1213.9253910734938,856.3095783699616,174.92345600107842,16.83571994395629,0.9822222222222222,0.0177777777777777,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,971.140312858795,1213.9253910734938
od_13,walking,walking-7,6351.903524558955,76.22284229470746,223,1039.018663576459,1213.9465672855272,856.3243513826956,174.92790370906823,16.835876952098243,0.9734513274336284,0.0265486725663717,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,971.1572538284217,1213.9465672855272
od_13,walking,walking-8,6352.084339498016,76.22501207397619,223,1039.0523517395488,1213.9844213782194,856.3510929576278,174.93206963867055,16.835732034656846,0.9647577092511012,0.0352422907488987,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,971.1875371025756,1213.9844213782194
od_13,motorbike,motorbike-1,6555.777236469699,15.733865367527278,238,214.90227641021764,254.17654749306783,177.6730514064792,39.27427108285019,18.275409520502816,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,203.34123799445427,254.17654749306783
od_13,motorbike,motorbike-2,6921.239270399785,16.610974248959483,313,224.76331471397225,266.3097557133253,186.79306483440536,41.54644099935305,18.484529404731347,0.1108870967741935,0.8891129032258065,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,213.04780457066022,266.3097557133253
od_13,motorbike,motorbike-3,7392.918193668919,17.743003664805407,276,235.389682308867,279.95750907684686,197.8269279115636,44.56782676797985,18.933636483480228,0.0098231827111984,0.9901768172888016,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,223.9660072614775,279.95750907684686
od_13,motorbike,motorbike-4,7691.718911691466,18.46012538805952,295,253.104435316254,299.1435773574774,208.6458104191629,46.03914204122341,18.189780824542844,0.0094696969696969,0.990530303030303,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,239.31486188598194,299.1435773574774
od_13,motorbike,motorbike-5,7740.785596864544,18.577885432474904,322,251.6469818286083,298.0229511606146,209.0021305505823,46.37596933200629,18.42897895894179,0.0163339382940108,0.9836660617059892,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,238.41836092849167,298.0229511606146
od_13,motorbike,motorbike-6,8737.311283772979,20.96954708105515,346,282.7203875012973,335.46190141595594,235.52042642170807,52.74151391465864,18.65500906418241,0.0017152658662092,0.9982847341337908,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,268.36952113276476,335.46190141595594
od_13,motorbike,motorbike-7,9053.865774029062,21.72927785766975,355,298.16218378920735,352.5711578956905,245.72287443396104,54.40897410648313,18.2481136323273,0.0085034013605442,0.9914965986394558,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,282.0569263165524,352.5711578956905
od_13,motorbike,motorbike-8,9451.855458954313,22.684453101490345,393,298.5511482230709,355.4305740205333,251.95373199427627,56.879425797462375,19.051819474150307,0.0079872204472843,0.9920127795527156,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,284.3444592164266,355.4305740205333
od_14,walking,walking-1,3449.3464763882066,41.39215771665848,138,570.0357736637208,676.1086741557446,465.8777901367172,106.0729004920238,18.608112927768463,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,540.8869393245957,676.1086741557446
od_14,walking,walking-2,3578.7470410233627,42.94496449228036,172,594.4171029837837,704.7553137271361,484.1817496365894,110.33821074335242,18.562421940669257,0.087719298245614,0.912280701754386,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,563.804250981709,704.7553137271361
od_14,walking,walking-3,4058.601500731728,48.703218008780745,197,670.2001429107817,795.0840632151205,547.9846683009945,124.88392030433886,18.633824779855896,0.0806451612903225,0.9193548387096774,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,636.0672505720964,795.0840632151205
od_14,walking,walking-4,4395.024946910382,52.74029936292458,222,732.4737419169968,868.3387409075924,595.3819531216209,135.8649989905956,18.548787651420238,0.0285714285714285,0.9714285714285714,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,694.670992726074,868.3387409075924
od_14,walking,walking-5,3910.353898415349,46.92424678098419,188,647.7403483861683,768.1318943541263,528.5169992173243,120.391545967958,18.58638978842541,0.2490421455938697,0.7509578544061303,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,614.5055154833011,768.1318943541263
od_14,walking,walking-6,4552.763815811306,54.63316578973567,212,753.1746937582424,893.1954514029459,615.1829432811928,140.0207576447035,18.59074113948497,0.1182108626198083,0.8817891373801917,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,714.5563611223567,893.1954514029459
od_14,walking,walking-7,3900.035635440011,46.80042762528013,158,644.8976503320755,764.7905199723145,526.8902422462191,119.89286964023904,18.59099185405667,0.2282157676348547,0.7717842323651453,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,611.8324159778516,764.7905199723145
od_14,walking,walking-8,3455.264828217764,41.46317793861317,144,570.9238724990545,677.1772857502156,466.647162330078,106.25341325116108,18.610784794488872,0.7961783439490446,0.2038216560509553,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,541.7418286001724,677.1772857502156
od_14,motorbike,motorbike-1,3010.5441753969367,7.225306020952647,145,100.0137477784937,118.62734742703974,81.43941628765202,18.61359964854604,18.61104104384796,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,94.9018779416318,118.62734742703974
od_14,motorbike,motorbike-2,3091.7023158472634,7.420085558033432,154,102.71892662080414,121.84053667033837,83.63571448688444,19.121610049534222,18.615469104465348,0.430622009569378,0.569377990430622,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,97.4724293362707,121.84053667033837
od_14,motorbike,motorbike-3,3322.57627571959,7.974183061727015,159,110.52343337582144,131.0712166594461,89.9252627862206,20.54778328362461,18.591336385429127,0.2063492063492063,0.7936507936507937,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,104.85697332755689,131.0712166594461
od_14,motorbike,motorbike-4,4154.239272164568,9.970174253194964,172,137.2704235613324,162.82674687577588,112.20635661083028,25.55632331444349,18.617501608440023,0.016025641025641,0.983974358974359,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,130.26139750062072,162.82674687577588
od_14,motorbike,motorbike-5,5029.718254103979,12.07132380984955,165,165.46485410065085,196.44918484222012,135.59178002703607,30.98433074156929,18.725626605104782,0.009771986970684,0.990228013029316,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,157.1593478737761,196.44918484222012
od_14,motorbike,motorbike-6,4517.9290852875,10.84302980469,182,149.37890853215953,177.29711087267273,121.9856447291986,27.918202340513204,18.689520906830527,0.0792079207920792,0.9207920792079208,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,141.83768869813818,177.29711087267273
od_14,motorbike,motorbike-7,6936.376700045968,16.647304080110324,323,229.63784575772632,272.09386167848294,187.63313511695117,42.45601592075661,18.488248651116844,0.0588235294117647,0.9411764705882352,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,217.67508934278635,272.09386167848294
od_14,motorbike,motorbike-8,7290.831731815147,17.49799615635635,360,242.002538314406,287.254341097726,197.1378553822806,45.25180278331993,18.69889592832678,0.0631578947368421,0.936842105263158,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,229.80347287818083,287.254341097726
od_15,walking,walking-1,5536.69386072246,66.44032632866953,186,929.0923991813804,1073.1832112472684,763.6170022848881,144.09081206588803,15.508770946016334,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,858.5465689978148,1073.1832112472684
od_15,walking,walking-2,5564.73083435787,66.77677001229445,194,933.877217657215,1078.6747419225496,767.5154832675073,144.79752426533457,15.5049851873015,0.1515151515151515,0.8484848484848485,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,862.9397935380398,1078.6747419225496
od_15,walking,walking-3,6642.2980399657945,79.70757647958953,304,1112.8508310661907,1277.2952541909744,912.7543789470958,164.44442312478373,14.776861240893732,0.012396694214876,0.987603305785124,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,1021.8362033527796,1277.2952541909744
od_15,walking,walking-4,5539.285393453677,66.47142472144414,189,929.5381667238024,1073.704556881312,763.9781486443366,144.16639015750957,15.509464303723028,0.8656716417910447,0.1343283582089552,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,858.9636455050497,1073.704556881312
od_15,walking,walking-5,5540.419810345768,66.48503772414922,189,929.7075139298069,1073.8890221792517,764.1304003503946,144.18150824944485,15.508265351110262,0.9329896907216496,0.0670103092783505,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,859.1112177434014,1073.8890221792517
od_15,walking,walking-6,5540.793403493031,66.48952084191637,195,929.7824704519372,1073.9737990425133,764.1862130051621,144.19132859057606,15.508071314840914,0.6008403361344538,0.3991596638655462,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,859.1790392340107,1073.9737990425133
od_15,walking,walking-7,5540.837695520378,66.49005234624452,194,929.7890491875144,1073.9795373272686,764.1923921327412,144.19048813975428,15.507871195703316,0.5767634854771784,0.4232365145228216,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,859.183629861815,1073.9795373272686
od_15,walking,walking-8,5540.979390083845,66.49175268100615,191,929.8112331639524,1073.996044666476,764.213126404822,144.18481150252342,15.506890684885873,0.47265625,0.52734375,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,859.1968357331809,1073.996044666476
od_15,motorbike,motorbike-1,6597.866213869733,15.834878913287358,206,222.2832084243743,258.0648240014272,182.67515259472916,35.781615577052946,16.097309297758606,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,206.4518592011418,258.0648240014272
od_15,motorbike,motorbike-2,7259.933104184688,17.423839450043253,284,244.2990989585137,283.9359819388182,200.846958201412,39.636882980304506,16.224735641385053,0.0913140311804008,0.9086859688195992,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,227.14878555105457,283.9359819388182
od_15,motorbike,motorbike-3,8286.265009658548,19.88703602318051,288,279.9763689987673,324.1727335074348,229.9602517636409,44.1963645086675,15.785748156788936,0.051063829787234,0.948936170212766,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,259.3381868059479,324.1727335074348
od_15,motorbike,motorbike-4,8479.19339785534,20.35006415485282,266,287.3819351186225,332.085865252832,235.86582297141703,44.703930134209486,15.555581152224152,0.0442477876106194,0.9557522123893806,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,265.6686922022656,332.085865252832
od_15,motorbike,motorbike-5,8534.445133326042,20.4826683199825,282,288.3986518702256,334.874482667229,236.642335093715,46.47583079700343,16.115134552680484,0.0494623655913978,0.9505376344086022,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,267.8995861337832,334.874482667229
od_15,motorbike,motorbike-6,9231.543438768904,22.155704253045368,279,312.89604153182967,362.501035289034,256.53598379339843,49.60499375720434,15.853506332120926,0.0543478260869565,0.9456521739130436,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,290.0008282312272,362.501035289034
od_15,motorbike,motorbike-7,9919.657394086717,23.807177745808115,469,333.31382696894,387.1526821107916,274.37950549451045,53.838855141851525,16.152601778164012,0.0481366459627329,0.9518633540372672,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,309.7221456886333,387.1526821107916
od_15,motorbike,motorbike-8,11122.098007482558,26.693035217958137,533,374.95898641451583,436.5506259168116,307.9129784969412,61.59163950229578,16.426233730588987,0.0423131170662905,0.9576868829337094,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,349.2405007334493,436.5506259168116
od_16,walking,walking-1,3526.7526483840734,42.32103178060888,93,599.6993392759636,696.6763486328831,490.1013092085132,96.97700935691957,16.17093816945055,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,557.3410789063065,696.6763486328831
od_16,walking,walking-2,3567.1582323977727,42.80589878877327,97,606.5223940919323,704.3445552975063,495.752671350606,97.82216120557403,16.12836758517887,0.1111111111111111,0.8888888888888888,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,563.4756442380051,704.3445552975063
od_16,walking,walking-3,3734.965631994319,44.81958758393183,103,636.3118731455181,739.8317329935267,519.3750033786389,103.51985984800854,16.268729881822367,0.0155440414507772,0.9844559585492229,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,591.8653863948214,739.8317329935267
od_16,walking,walking-4,4130.93814370375,49.571257724445005,172,704.8747608169958,820.9988888594064,574.5407035205383,116.12412804241058,16.47443411192864,0.0037878787878787,0.9962121212121212,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,656.7991110875251,820.9988888594064
od_16,walking,walking-5,4672.320754159965,56.06784904991958,178,796.1227162870382,927.5125384839506,649.3667862955629,131.3898221969124,16.503714755143406,0.0037037037037037,0.9962962962962963,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,742.0100307871605,927.5125384839506
od_16,walking,walking-6,4619.874164764931,55.43848997717917,117,784.4784757476328,910.6603555486952,641.7464624996825,126.18187980106234,16.084810954284883,0.0606060606060606,0.9393939393939394,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,728.5282844389562,910.6603555486952
od_16,walking,walking-7,4741.988775572993,56.90386530687592,141,806.1483071248701,937.4209332262244,658.6933567908038,131.27262610135426,16.28393000904987,0.1142857142857142,0.8857142857142857,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,749.9367465809796,937.4209332262244
od_16,walking,walking-8,4638.060823025682,55.65672987630819,146,788.1592523668985,915.7537209953772,644.3005950821876,127.59446862847858,16.188919719625606,0.0669642857142857,0.9330357142857144,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,732.6029767963018,915.7537209953772
od_16,motorbike,motorbike-1,3518.2726482470057,8.443854355792814,92,119.64352826084748,138.9886292981131,97.78194402000156,19.34510103726562,16.16894897573509,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,111.19090343849048,138.9886292981131
od_16,motorbike,motorbike-2,3558.917201928772,8.541401284629051,96,121.01645987836314,140.53275769185095,98.91873911391777,19.51629781348781,16.1269779607701,0.1058823529411764,0.8941176470588236,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,112.42620615348076,140.53275769185095
od_16,motorbike,motorbike-3,3730.253531844718,8.952608476427322,104,127.0996333367645,147.7911271973198,103.73967117067625,20.691493860555312,16.27974315687514,0.0103092783505154,0.9896907216494846,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,118.23290175785586,147.7911271973198
od_16,motorbike,motorbike-4,4315.9206768779495,10.35820962450708,171,147.26988538183335,171.5093745860378,120.05554386229292,24.23948920420446,16.459230032913812,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,137.20749966883025,171.5093745860378
od_16,motorbike,motorbike-5,4371.406174047021,10.49137481771285,167,148.91280566389537,173.49906590430487,121.47778568972936,24.5862602404095,16.510507696632942,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T12:00:00,2022-02-27T11:00:00,12:00,0.8,138.7992527234439,173.49906590430487
